,index,Unnamed: 0,Date,Title,Introduction,prediction
429,718,767,2023-06-03,朱一龙杨蓉友情,导语：朱一龙杨蓉友情,Negative
430,720,769,2023-06-03,程潇跳一半骨折了,导语：程潇在《了不起！舞社2》舞台中骨折受伤，但是依旧坚持完成舞台，心疼且佩服！,Negative
431,725,774,2023-06-03,迪丽热巴回关宋昕冉,导语：迪丽热巴回关了宋昕冉，恭喜美女追星成功，谁会不喜欢迪丽热巴呢,Positive
432,726,775,2023-06-03,盛一伦祝迪丽热巴生日快乐,导语：盛一伦祝迪丽热巴生日快乐,Positive
433,728,777,2023-06-03,毕业生趁校长拨穗时来了个大拥抱,导语：这就是青春啊！,Positive
434,729,778,2023-06-03,王一博接连两部新片成电影节闭幕片,导语：继电影《长空之王》作为今年北影节闭幕影片放映后，王一博主演影片《热烈》也官宣成为第25届上海国际电影节闭幕影片，期待见面！,Positive
435,732,781,2023-06-03,蔡徐坤白衬衫顶胯,导语：蔡徐坤白衬衫顶胯~啊啊啊这太顶了！在站台的不得疯！,Positive
436,733,782,2023-06-03,吴倩英文好流利,导语：看了吴倩和芝芙的这段对话才发现吴倩英语口语这么好,Positive
437,737,786,2023-06-03,您的骑手正在逗狗,导语：你迟到的外卖可能是因为外卖小哥正在逗狗😀,Positive
438,738,787,2023-06-03,浙江多所小学美术本印有涉黄二维码,导语：6月2日，浙江杭州。据潮新闻报道，王女士爆料，她孩子的美术本上印的二维码扫出来会跳转至一个“黄网”。教育局工作人员回应，他们已对本县义务教育段学校所有该厂作业簿进行了排查、收回、封存。,Negative
439,739,788,2023-06-03,你们猜这衣服多久没收了,导语：哈哈哈哈,Positive
440,740,789,2023-06-03,教授40年抢救数千种濒临失传古籍,导语：四十年与古书为伴，他抢救出数千种濒临失传的珍贵古籍,Positive
441,741,790,2023-06-03,张之臻vs鲁德,导语：张之臻美网第二轮对手出炉：5号种子、去年赛会亚军鲁德！,Positive
442,742,791,2023-06-03,习近平谈文化传承发展,导语：文化传承发展座谈会，关注！,Negative
443,743,792,2023-06-03,一辆SUV盲区里藏着75名儿童,导语：请司机们一定注意汽车周围的盲区，同时也提醒孩子，远离汽车！,Positive
444,744,793,2023-06-03,当妈后才明白的事,导语：林志玲在节目中表示：自己当妈后才知道的事情，林志玲表示孩子六个月以后变化很大，需要注意的事情有很多，同时成长也需要一定的空间，尽管孩子成长的速度非常的惊人，带娃的经历很疲惫但是这些回忆都是留给她的，值得珍藏,Positive
445,745,794,2023-06-03,王东被换脸,导语：《照亮你》这部剧真的好不容易，王东也被换脸？,Negative
446,747,796,2023-06-03,没认出岳云鹏,导语：《热烈》发布新预告，岳云鹏新造型差点没认出来,Positive
447,750,799,2023-06-03,中国女排世联赛三连胜,导语：6月3日，2023世界女排联赛名古屋站，#中国女排3比1战胜荷兰#，取得三连胜。,Negative
448,751,800,2023-06-03,庾澄庆频繁在线,导语：庾澄庆频繁在线,Negative
449,752,801,2023-06-03,关晓彤多巴胺穿搭,导语：关晓彤主打一个五颜六色，多巴胺穿搭好可爱~ ​​​,Positive
450,753,802,2023-06-03,四川木里山火被扑灭,导语：5月27日，四川凉山州木里县三桷垭乡发生森林火灾。此次森林火灾发生在高海拔地区的原始森林内，山势陡峭、沟壑纵横、高原缺氧。经7昼夜的全力扑打，截至今天上午，山火已被完全扑灭，无人员伤亡。,Positive
451,754,803,2023-06-03,高三生毕业手绘老师口头禅卡通画,导语：6月3日，陕西西安。西安南开高级中学举行了高三毕业典礼，高三4班学生在黑板上手绘了6位代课老师的卡通形象口头禅图，还画了全班学生的笑脸图。,Negative
452,756,805,2023-06-03,白鹭误进餐馆直奔后厨狂炫鱼货,导语：近日，重庆，一只白鹭误打误撞闯进一家餐馆，进店后直奔厨房，在鱼箱边开启自助模式。白鹭是国家二级保护动物，店长称大家也没干涉，就让它随便吃，后面报警让警察带走了。,Positive
453,757,806,2023-06-03,王一博热烈在地铁上练舞,导语：王一博热烈在地铁上练舞，一直努力就会成功。,Positive
454,758,807,2023-06-03,椰树首次正面回应直播风格争议,导语：椰树首次正面回应直播风格争议：“男人就有男人味，女人有女人味，椰汁有椰汁味，主打的是原汁原味。”,Negative
455,759,808,2023-06-03,中国女排vs荷兰女排,导语：2022年女排世锦赛，中国女排复赛-中国女排vs荷兰女排,Negative
456,761,810,2023-06-03,朱珠问吴倩看过人生大事吗,导语：朱珠负g冲浪名场面又+1[偷笑],Negative
457,763,812,2023-06-03,千万不要长期喝热咖啡,导语：根据NIST的研究人员曾发现：在普通的外带咖啡杯里装满开水并静置20分钟后，每升水将包含万亿个纳米塑料颗粒，换言之，我们每喝下一杯500毫升的热咖啡/奶茶，就会让近五千亿个纳米塑料颗粒进入体内。,Positive
458,764,813,2023-06-03,黄觉的命也是命,导语：黄觉的命也是命，天啦噜，张艺凡的命也是命，真的是啊，俩人是好朋友而已！,Negative
459,765,814,2023-06-03,你有劝过别人喝酒吗,导语：近日，浙江金华。女儿心疼爸爸喝酒后摔伤，在爸爸朋友圈发长文拜托爸爸的朋友们吃饭时不要劝酒。,Positive
460,766,815,2023-06-03,EXO是真的勇,导语：EXO拒绝挑拨离间，成员们都超爱,Positive
461,768,817,2023-06-03,密室大逃脱官微评论区,导语：密室大逃脱官微评论区怎么了，官方已经立即修正了，还是期待小贾后续在节目中的精彩表现吧,Positive
462,769,818,2023-06-03,迪丽热巴拍出一个爱心,导语：迪丽热巴嘉人NOW夏季刊预告视频掉落，拍出一个爱心，呜呜我也不想心动的，她可是迪丽热巴，生日快乐，迪迪小公主,Negative
463,770,819,2023-06-03,奥运冠军王懿律宣布退出国家队,导语：东京奥运会羽毛球混双冠军王懿律发布长文，宣布退出国家队！,Negative
464,772,821,2023-06-03,武汉迪士尼,导语：迪士尼有望落户武汉？你去过迪士尼乐园吗？,Negative
465,774,823,2023-06-03,建设中华民族现代文明,导语：担负起新的文化使命，努力#建设中华民族现代文明#。,Positive
466,775,824,2023-06-03,刘雅瑟多穿裙子吧,导语：@刘雅瑟 白裙子造型路透，好米好米,Positive
467,778,827,2023-06-03,吴倩给芝芙晒娃,导语：吴倩给芝芙看女儿照片，芝芙说是迷你版吴倩，太可爱啦！,Positive
468,783,832,2023-06-03,小狗进入美发店被店员装麻袋摔死,导语：6月2日，江西南昌，一只小狗跟着顾客进入美发店，随后男店员用袋子将狗套住，狠狠地摔在地上。据知情人介绍，小狗跟着顾客进店不到一分钟，女店员发现后称想吃狗肉，男店员拿到店外把狗狗摔死了。涉事店铺创始人发视频表示，对狗主人进行道歉，已经将涉事员工开除，并且在公司其他门店也永不录用，会捐赠5000元给爱狗基金会。,Negative
469,784,833,2023-06-03,花戎又土又上头,导语：《花戎》的剧情和画风真是又土又上头！,Negative
470,785,834,2023-06-03,热烈追梦版预告,导语：大鹏执导的电影《热烈》官宣将担任第25届上海电影节闭幕影片，同时发布“追梦版”预告。,Negative
471,788,837,2023-06-03,范丞丞说出生就认识陈哲远了,导语：范丞丞说出生就认识陈哲远了#青春环游记#,Negative
472,789,838,2023-06-03,椰树男主播营业视频,导语：椰树男主播营业视频,Positive
473,790,839,2023-06-03,高三生离校前给老师准备撒花惊喜,导语：近日，福建，高三学生最后一节课给老师们准备”撒花“惊喜，现场笑声不断。,Positive
474,791,840,2023-06-03,上班摸鱼的猫,导语：上班公然摸鱼的猫！,Positive
475,792,841,2023-06-03,中华文明的五个突出特性诠释何以中国,导语：总书记指出，中华文明具有突出的连续性、创新性、统一性、包容性、和平性。,Positive
476,793,842,2023-06-03,祝福2023高考生,导语：十年寒窗，十年磨剑，愿每个为梦想全力以赴的你，历经千帆终得偿所愿！,Positive
477,794,843,2023-06-03,华南理工女博士答辩完整视频,导语：近日，网上流传一则华南理工大学博士毕业生的答辩视频。有网友称视频中的苏某介入导师顾某婚姻当小三，导师带其发高水平论文，事件引发网友质疑。6月2日晚，网友晒出6分钟版完整视频，视频显示，点评的老师认真负责，点评的角度也是在论文方面，与其他事情无关。此前，相关院校就网传“教师师德失范问题”作出回应，已启动相关调查工作。,Negative
478,797,846,2023-06-03,肖战召唤二八大杠男团,导语：肖战《梦中的那片海》召唤二八大杠男团,Positive
479,798,847,2023-06-03,陈伟霆新剧不拿观众当外人,导语：陈伟霆新剧《照亮你》不把我们当外人啊！又是腹肌又是幼儿园跳舞的！,Positive
480,799,848,2023-06-03,杨紫穿旗袍了,导语：杨紫穿旗袍了,Positive
481,800,849,2023-06-03,公司负责人回应上四休三争议,导语：称良好的休假制度和企业文化，才能帮助年轻人解决职场和社会问题（比如生育低招工难等）,Positive
482,803,852,2023-06-03,Angelababy白鹿镜头时长,导语：新一期《奔跑吧》播出后Angelababy的回归直接打破收视率，但细心的网友还是发现了baby镜头比白鹿少,Positive
483,805,854,2023-06-03,你支持上四休三吗,导语：来聊聊：你支持上四休三的“四天工作制”吗？,Positive
484,807,856,2023-06-03,凤九玄女是好朋友,导语：迪丽热巴是祝绪丹最爱的女人，凤九是玄女最爱的女人，离境靠边站,Positive
485,808,857,2023-06-03,爸爸到上海出差把女儿冰箱塞满,导语：近日，一位在上海工作的杭州女生收到了来自爸爸的一份“大礼”。,Positive
486,811,860,2023-06-03,迪丽热巴是祝绪丹最爱的女人,导语：打卡下啦，迪丽热巴是祝绪丹最爱的女人，可以有啊，祝绪丹晒照祝迪丽热巴生日快乐，我爱了！,Positive
487,812,861,2023-06-03,网友辣评浪姐粉丝现状,导语：网友辣评四季浪姐粉丝现状，你觉得哪一季封神？,Positive
488,813,862,2023-06-03,不用哭啦叔叔也坐错过车,导语：近日，广东东莞。男孩坐错公交车迷茫哭泣，交警暖心安慰：不用哭啦，叔叔也坐错过车。,Positive
489,815,864,2023-06-03,小麦收割机侧翻10辆越野车免费救援,导语：6月1日，河南平顶山。一辆小麦收割机侧翻，张先生所在的志愿救援团队出动多辆越野车免费救援。张先生称因空间有限，吊车无法作业，接到求助电话后，去了十辆越野车救援。,Positive
490,817,866,2023-06-03,高校学术界最大的问题是什么,导语：近日，#华南理工女博士答辩完整视频#流出，视频显示，点评老师的角度主要在论文方面。你认为如今在高校学术界最大的问题是什么？,Positive
491,819,868,2023-06-03,龚俊王鹤棣白敬亭宣传照,导语：龚俊王鹤棣白敬亭宣传照，三位好帅啊！,Positive
492,821,870,2023-06-03,王嘉尔澳门演唱会官宣,导语：@王嘉尔 澳门演唱会今日正式开始售票，将于下月在澳门连开两场。,Positive
493,822,871,2023-06-03,王一博东京出发,导语：王一博东京出发,Negative
494,823,872,2023-06-03,第一次见在仙侠剧里搞绿化的神仙,导语：第一次见仙侠剧里搞绿化的神仙，《花戎》好有环保意识。,Negative
495,824,873,2023-06-03,那英劝周迅别去浪姐,导语：那英《向往的生活》劝周迅别去浪姐,Positive
496,825,874,2023-06-03,迪丽热巴邻家少女,导语：迪丽热巴邻家少女,Positive
497,826,875,2023-06-03,刘畊宏20秒短视频要价60万,导语：@北京商报 记者从商家等多方了解到，今年达人合作投放费用普遍上涨，一条仅20秒内的视频投放能高达60万元。为了节省开支，部分商家选择以资源置换的方式笼络中小垂类达人进行合作。,Positive
498,827,876,2023-06-03,印度火车相撞事故现场,导语：当地时间6月2日，印度奥迪沙邦发生列车相撞事故，3辆列车先后发生碰撞。现场情况如何？关注！,Negative
499,828,877,2023-06-03,师生协力上演教科书式急救,导语：5月24日上午8点左右，在日照东港区海曲中学一个班级发生了惊险一幕，一名学生在走入教室后突然四肢无力倒在了讲台前。师生协力上演教科书式营救,Negative
500,829,878,2023-06-03,印度列车相撞已致207人死亡,导语：印媒：印度奥里萨邦列车相撞事故已致207人死亡,Negative
501,830,879,2023-06-03,警方回应校内被撞身亡小学生母亲坠亡,导语：6月2日下午，网传“武汉小学生在校内被车撞死”的孩子母亲目前已经坠楼身亡，汉阳区公安局工作人员回应：“我们也不知道情况。”,Positive
502,833,882,2023-06-03,肖春生挨了一管叉,导语：《梦中的那片海》肖春生挨了一管叉，所以什么是管叉呀，看着好严重的样子！,Positive
503,834,883,2023-06-03,迪士尼将落户武汉消息不实,导语：迪士尼有望落户湖北武汉？6月3日，澎湃新闻记者从上海迪士尼官方获悉，此消息不实。,Negative
504,835,884,2023-06-03,柳智敏给缺席成员留位置,导语：柳智敏给缺席成员留位置,Negative
505,837,886,2023-06-03,半藏森林克隆人一年收入可高达72万,导语：6月1日，某平台首个网红明星“克隆人”半藏森林上线，用户可以在X Eva App 中与AI克隆人交流。,Negative
506,840,891,2023-06-03,椰树直播间,导语：你能接受椰树直播间的风格大变吗？,Positive
507,843,896,2023-06-03,张嘉倪羽毛裙好轻灵,导语：《乘风2023》张嘉倪羽毛裙好轻灵,Positive
508,845,899,2023-06-03,EXO回归中,导语：EXO回归中，一整个期待住了呀,Positive
509,846,900,2023-06-03,陈楚生说感谢张远特别邀请,导语：陈楚生说感谢张远特别邀请，啊啊啊啊真的好棒！,Positive
510,848,902,2023-06-03,张彬彬把衣服穿贵了,导语：张彬彬把衣服穿贵了,Negative
511,849,903,2023-06-03,孕妇泰国坠崖案丈夫被判33年4个月,导语：孕妇泰国坠崖案三审判决结果公布，丈夫俞某冬被判处有期徒刑33年零4个月。,Positive
512,850,904,2023-06-03,不要和陌生人拼桌吃饭,导语：这也太尴尬了,Negative
513,853,909,2023-06-03,赵丽娜的身高,导语：赵丽娜的身高,Positive
514,854,910,2023-06-03,华晨宇问那英在歌坛怎么存活下来的,导语：哈哈哈华晨宇问那英在歌坛怎么存活下来的。,Positive
515,855,912,2023-06-03,今日头条,导语：今日头条是北京字节跳动科技有限公司开发的一款基于数据挖掘的推荐引擎产品，为用户推荐信息，提供连接人与信息的服务的产品。由张一鸣于2012年3月创建，2012年8月发布第一个版本。,Positive
516,856,913,2023-06-03,王俊凯vs王源唱知足,导语：王俊凯王源《知足》唱功对比，都来听听吧,Positive
517,860,917,2023-06-03,侯明昊靠脸起千楼,导语：侯明昊的《少年白马醉春风》路透来啦，看来小侯子的颜值依旧是杠杠的强呀！,Positive
518,861,918,2023-06-03,汪苏泷显眼包式亲薛凯琪,导语：《天赐的声音》汪苏泷显眼包式亲薛凯琪,Positive
519,863,920,2023-06-03,2女孩穿婚纱买20份王源同款美食,导语：6月1日，重庆。有网友发视频称2女孩穿着婚纱来到王源同款美食店打卡拍照，临走的时候还打包了20份带走，对这种追星方式很不理解。商家回应称，自从王源来吃后，每天大概千人以上来打卡拍照，有很多打包十几二十份带走的，呼吁大家不要铺张浪费，理性消费。,Negative
520,868,926,2023-06-03,大叔背宝宝游泳圈连跑带跳去救人,导语：广东梅州，52岁大叔曾建在河边卖泳衣时，听到不远处有人落水，因急着想去救人，他拿起一个儿童游泳圈就冲了出去，在拦水坝上飞奔了百余米，逆流而上将落水者抱起，最终和民警、消防员一起把人救上岸。,Positive
521,870,928,2023-06-03,梦中的那片海收视率,导语：《梦中的那片海》收视率创新高了！好棒,Positive
522,872,930,2023-06-03,还有4天高考,导语：加油 每一位追梦少年,Positive
523,873,931,2023-06-03,印度发生列车脱轨相撞事故,导语：印度地方官员2日说，该国东部奥迪沙邦当天发生列车脱轨相撞事故，造成至少50人死亡、逾500人受伤。,Negative
524,874,932,2023-06-03,金希澈王霏霏周觅银赫合照,导语：金希澈王霏霏探班周觅银赫，四人合照太酷了吧！呜呜呜我的青春回来了 ～,Negative
525,876,935,2023-06-03,何炅肌肉线条,导语：何炅肌肉线条太棒了！,Positive
526,877,936,2023-06-03,保洁阿姨捡到40万上交获奖励,导语：近日，浙江台州。保洁阿姨许素香和闫贵花在收拾垃圾时，捡到一个塑料袋，打开发现是40万元的现金。,Negative
527,878,937,2023-06-03,高考前夕超燃喊楼盘点,导语：一首首承载着青春的歌曲，一句句令人热血沸腾的“喊楼”，在帮助高考生们释放压力的同时，更点燃了高考生们的斗志。,Positive
528,880,939,2023-06-03,麦当劳把打错口味的冰淇淋倒回机器,导语：6月1日，黑龙江哈尔滨，男子吐槽在哈尔滨麦当劳乐松店，服务员将打错口味的冰淇淋直接倒回机器。6月2日，门店工作人员表示，打错的冰淇淋是绝对不能倒回机器，员工培训的时候有讲过，正常报损耗就可以，接下来会去看监控处理。倒回机器后的产品是绝对不能售卖的。,Positive
529,881,940,2023-06-03,什么类型的主播带货你更愿意买单,导语：你会因喜欢某位主播而购买其带货的产品吗？,Positive
530,882,941,2023-06-03,舅舅配合家人演戏帮男孩戒掉手机,导语：6月2日，辽宁葫芦岛，一男孩爱玩手机，家人商量后相互配合演戏帮孩子戒掉手机瘾。,Positive
531,883,942,2023-06-03,张杰演唱会上的五口之家,导语：@张杰 在演唱会上展示达菲版一家五口，其中四只还是曾经19年歌迷送的，如今已经变成五口之家，杰哥在讲女儿的时候满眼充满了爱～,Positive
532,885,945,2023-06-03,沃格尔将担任太阳主帅,导语：沃格尔成为太阳新任主帅,Positive
533,887,953,2023-06-03,男子刮刮乐中25万激动到手舞足蹈,导语：6月1日，安徽合肥，丁先生的一位朋友刮刮乐中奖25万元，激动到手舞足蹈。,Positive
534,889,956,2023-06-03,周深被李荣浩炸了,导语：《奔跑吧》游戏环节，周深秒猜炸弹词，被李荣浩炸了。,Negative
535,890,957,2023-06-03,瞿颖真的好敢说,导语：瞿颖真的好敢说,Negative
536,891,958,2023-06-03,佟大为送迪丽热巴的生日礼物,导语：《公诉》佟大为送迪丽热巴安旎的生日礼物,Negative
537,892,960,2023-06-03,陈伟霆直播拉错人,导语：《照亮你》全员多巴胺直播，陈伟霆连麦连到路人也太搞笑了,Positive
538,898,974,2023-06-03,买水果时余光瞟见一条大蛇啥体验,导语：近日，安徽芜湖，顾客在水果店购买水果时，突然看见一条大蛇旁若无人地爬了进来，吓得人汗毛直立，赶紧报警求助。消防员赶赴，将这颇有些气性的大蛇轻松制服，并装进编织袋带走放生。,Positive
539,899,976,2023-06-03,周深说一起跟着热热身吧,导语：哈哈,Positive
540,904,984,2023-06-03,蜘蛛侠彩蛋,导语：近日，蜘蛛侠系列电影官方微博称，《蜘蛛侠：英雄远征》公映不到72小时票房破6亿，连续3天单日票房均破2亿。,Negative
541,905,985,2023-06-03,宝蓝真的很努力在跳了,导语：《奔跑吧》霹雳舞挑战环节，宝蓝真的很努力在跳了！,Negative
542,906,987,2023-06-03,突降大雨店主暖心邀请老人进屋避雨,导语：5月31日，河北邯郸，突降大雨老人全身被淋湿，好心店主邀请老人进店避雨,Negative
543,907,991,2023-06-03,孙红雷说谢娜心眼小,导语：孙红雷和谢娜在萌探中两人又开启“嘴斗”了，只要两人聚在一起就频频爆梗啊,Negative
544,908,998,2023-06-04,一起保护好传承好历史文化,导语：一起保护好传承好历史文化！,Negative
545,909,999,2023-06-04,25岁女孩体重只有60多斤,导语：近日，焦作市民小玉今年25岁体重只有60多斤，她的腿还没有妈妈的胳膊粗，妈妈称瘦得皮包骨头。小玉妈妈介绍，小玉身体基本没脂肪了，面临着肌肉萎缩，去多家医院也未查出病因。小玉最大的心愿：“希望再长胖20斤，长到80斤左右！”,Positive
546,910,1000,2023-06-04,宋雨琦奔跑吧12期只录了4期,导语：宋雨琦奔跑吧12期只录了4期,Positive
547,911,1001,2023-06-04,圆梦乘组的高清笑颜,导语：太空出差半年之久，今天，神十五航天员费俊龙、邓清明、张陆平安凯旋！,Negative
548,916,1006,2023-06-04,爷爷把微信当书信用,导语：“75岁爷爷把微信当书信用，谁懂啊 ​！”背后实则是满满的祖孙情…,Negative
549,917,1007,2023-06-04,全世界都在等你们分手,导语：网剧全世界都在等你们分手0531在爱奇艺与你相见,Negative
550,920,1010,2023-06-04,市监局再次确认高校饭菜异物是鸭脖,导语：近日，江西南昌。一高校饭菜中吃出疑似“老鼠头”引发关注。,Negative
551,921,1011,2023-06-04,王鹤棣孟子义不考虑合作现偶吗,导语：《五十公里桃花坞》王鹤棣孟子义感觉是超级好的朋友，不考虑合作现偶吗,Positive
552,922,1012,2023-06-04,内马尔告别梅西,导语：内少：“兄弟，最终的结果并没有能如我们所愿，但我们已经努力过了。很高兴与你再度共事两年。祝你在新的旅程好运，并天天开心。爱你，梅西。”,Positive
553,923,1013,2023-06-04,高考临近阿姨们在夜店里跳广场舞,导语：6月3日，上海，高考临近，为了不打扰学生复习，阿姨们组织在夜店里跳起广场舞。,Negative
554,926,1016,2023-06-04,爆剧最多的女演员,导语：爆剧最多的女演员,Positive
555,927,1017,2023-06-04,教育部发布2023高考预警,导语：在考试结束后，考场视频录像也会进行集中回放审看，确定每一名考生有无违规违纪行为。,Negative
556,929,1019,2023-06-04,88斤女生穿不进去S码牛仔裙,导语：6月1日安徽，一服装店主发视频吐槽：S码女装卖不出去，88斤女生穿不进s码女裙，让50斤儿子试穿居然刚好,Positive
557,930,1020,2023-06-04,宋茜汤晶媚聊天门遭罪,导语：《五十公里桃花坞》宋茜汤晶媚在自动门口聊天，门自动感应以为她俩要出去一直开关开关hhh,Negative
558,931,1021,2023-06-04,男子为考清华复读14年,导语：男子为考清华复读14年，曾多次考上一本，3个月前发文再战100天。,Positive
559,933,1023,2023-06-04,白鹿出道7年演了17部剧,导语：白鹿出道7年演了17部剧！！其中14部女主戏！！好牛！！,Positive
560,934,1024,2023-06-04,沈月cos陈小希,导语：沈月cos陈小希#青春环游记#,Negative
561,935,1025,2023-06-04,肖春生颠儿了,导语：肖春生颠儿了，哈哈哈北京话撒腿跑了，北京话get,Positive
562,937,1027,2023-06-04,孟子义用的什么化妆品,导语：五十公里桃花坞孟子义用的什么化妆品，发烧捂汗也不脱妆,Positive
563,938,1028,2023-06-04,看一只熊猫泡澡看了半分钟,导语：夏天怎能不泡澡，一熊享受刚刚好！,Positive
564,940,1030,2023-06-04,Jennie巡演神图,导语：BLACKPINK巡演大阪站，Jennie饭拍神图绝了,Negative
565,945,1035,2023-06-04,种地吧,导语：让我们一起相信土地的力量！,Positive
566,946,1036,2023-06-04,花傲天buff,导语：花傲天BUFF加持！LGD夺得夏季赛首周冠军！,Negative
567,951,1042,2023-06-04,极限挑战全员葬爱造型出道,导语：#极限挑战# 极挑非主流家族即刻出道！游戏惩罚环节极挑团集体扮上非主流装扮，全员搞笑登场~“懂的人不必问，不懂的人何必问，不要迷恋哥，哥只是个传说。”,Negative
568,952,1043,2023-06-04,宋亚轩中戏汇演,导语：宋亚轩中戏汇演在《神木》饰演元凤鸣！,Positive
569,953,1044,2023-06-04,狼队选手发博告别1.0,导语：狼队全员发博告别1.0 希望大家都成为更好的自己！,Positive
570,954,1045,2023-06-04,任敏为i做e,导语：《五十公里桃花坞3》里任敏一边大喊着“鸟鸟”，一边飞奔着扑向鸟鸟的画面，被我誉为为i做e的名场面！,Positive
571,955,1046,2023-06-04,LGD夏季赛首周冠军,导语：恭喜@杭州LGD和平精英 获得2023 PEL 夏季赛第一周周冠军！,Negative
572,956,1047,2023-06-04,汤晶媚任敏我们和好啦,导语：今日汤晶媚任敏分别发博表示之前在《五十公里桃花坞》的误会当天就已经解开，二人很快就和好了～,Positive
573,958,1049,2023-06-04,第四批空间科学实验样品顺利交付,导语：中国空间站第四批空间科学实验样品顺利交付。,Positive
574,961,1053,2023-06-04,梦中的那片海版换乘恋爱,导语：梦中的那片海版换乘恋爱,Positive
575,963,1055,2023-06-04,高考卖花,导语：今年高考，你打算卖花还是买花？,Positive
576,964,1056,2023-06-04,seventeen目前年龄,导语：seventeen目前年龄，6月起韩国按照周岁制计算,Negative
577,966,1058,2023-06-04,四川乐山高位山体塌方14人遇难,导语：四川乐山金口河区官方发布消息：6月4日6时许，乐山市金口河区永胜乡鹿儿坪国有林场发生高位山体垮塌。当地迅速组织180余人和14台专业救援设备开展搜救。截至15时30分，已搜救出14名遇难者遗体，有5人失联。目前，搜救工作仍在紧张进行中。 ​,Positive
578,967,1059,2023-06-04,英语不好也能在国外生存,导语：哈哈哈哈哈哈哈大聪明,Positive
579,968,1060,2023-06-04,薛之谦演唱会拿到张杰荧光棒,导语：有网友在薛之谦演唱会拿到张杰应援棒,Positive
580,970,1063,2023-06-04,我的脸被隐翅虫毁容了,导语：我的脸被隐翅虫毁容了， 隐翅虫太可怕了,Positive
581,971,1064,2023-06-04,王一栩探班成毅李一桐,导语：王一栩探班英雄志剧组,Positive
582,972,1065,2023-06-04,OMG战胜WBG,导语：2022全球冠军杯资格赛中，恭喜OMG 3:1 WBG获胜！接下来他们将对阵JT，与JT 争夺全球冠军杯最后一个名额！,Negative
583,973,1066,2023-06-04,中国女排世联赛4连胜,导语：6月4日，在日本名古屋举行的2023世界女排联赛分站赛中，中国女排3:0战胜日本女排。,Positive
584,975,1068,2023-06-04,31岁孤独症康复师离世捐出全部器官,导语：近日，31岁孤独症康复师朱红琳永远离开了这个世界，朱红琳生前主要从事儿童康复工作，后接手孤独症儿童康复治疗，致力于帮助孤独症儿童，融入家庭、校园和社会。,Positive
585,977,1070,2023-06-04,刘亦菲林志颖20年前合照,导语：网友20年前拍的刘亦菲林志颖，是段誉和王语嫣[打call],Positive
586,978,1071,2023-06-04,女子考科三系错安全带考官面如死灰,导语：6月3日，四川成都。女子科目三考试时将安全带系到副驾驶，考官极限操作系了个“交杯带”。,Negative
587,980,1073,2023-06-04,何炅的身材这么好吗,导语：我震惊了，何炅的身材这么好吗[吃惊]何老师真的是穿衣显瘦脱衣有肉啊[傻眼] ​,Positive
588,981,1074,2023-06-04,小S大女儿获韩国舞蹈大赛第一名,导语：小s大女儿Elly在韩国舞蹈比赛和同学一起拿下第一名的好成绩,Positive
589,982,1075,2023-06-04,高考是人生一战也是人生一站,导语：6月3日，济南一中高三学生迎来最后一课。送别学生，老师的话戳人心弦，有不舍，也有感动。三年的时光转瞬即逝，就让我们定格在最美好的瞬间！,Negative
590,983,1076,2023-06-04,隐翅虫 重楼解毒酊,导语：时下，隐翅虫经常出没，这种小虫体内含强酸性毒液，可致皮肤溃烂！提醒：如果发现身上有隐翅虫，千万不要拍打！吹走或用纸巾取走即可。,Negative
591,984,1077,2023-06-04,极限挑战,导语：@微博综艺推荐：君乐宝简醇《极限挑战》第九季4月16日起，每周日21点档，不见不散！和极挑团一起迎接新的挑战！,Positive
592,986,1079,2023-06-04,JDG对战LNG,导语：2023全球总决赛瑞士轮第三轮，JDG对战LNG,Positive
593,987,1081,2023-06-04,60秒回顾神十五返回舱着陆,导语：6月4日，神舟十五号载人飞船返回舱在东风着陆场成功着陆。,Positive
594,988,1082,2023-06-04,瓜子厂老板停产帮乡亲烘麦子超10万斤,导语：近日陕西兴平一家瓜子加工企业的老板，主动关停了生产线，帮附近乡亲烘干在雨天抢收的麦子。从5月30日到6月1日，已经成功帮乡亲们烘干抢收麦子10万多斤。,Positive
595,989,1083,2023-06-04,如何看待校方称食堂饭菜中异物为鸭脖,导语：据澎湃新闻消息，6月3日晚，江西工业职业技术学院官方微博发布情况通报，回应了此前引发争议的“学校食堂饭菜中吃出老鼠头”一事，称饭菜中的“异物”经当事人确认为鸭脖。,Negative
596,993,1087,2023-06-04,直女发言聊天记录,导语：哈哈哈哈哈哈直女发言也太好笑了吧！有些话说出来真的让人很难继续接下去！,Positive
597,996,1090,2023-06-04,那英马嘉祺兰亭序声生不息金曲榜第一,导语：那英马嘉祺兰亭序《声生不息宝岛季》金曲榜第一,Positive
598,999,1093,2023-06-04,皇马官宣本泽马离队,导语：再见了，本泽马，皇马队史最强9号。14年，弹指一挥间，伯纳乌再无BBC。,Negative
599,1000,1094,2023-06-04,男子江边观潮好心人嘶吼喊回一命,导语：6月3日（发布日期），浙江钱塘江段，一男子在深入江中的丁字坝上观潮，潮水眼看着急奔而来，男子被好心人嘶吼着喊回一命，人刚跑出去，潮水就直接翻过了丁字坝。,Negative
600,1001,1095,2023-06-04,女店主拎起灭火器冲上前救火,导语：6月3日，山东日照。三轮车半路突然着火，女店主拎起灭火器冲上前救火,Negative
