,index,Unnamed: 0,Date,Title,Introduction,prediction
781,1373,1510,2023-07-05,赵露思镜头下的曾黎,赵露思镜头下的曾黎,Negative
782,1374,1511,2023-07-05,2022年在园幼儿减少177.66万,学前教育在园幼儿4627.55万人，比上年减少177.66万人，下降3.70%。其中，普惠性幼儿园在园幼儿4144.05万人，比上年减少74.16万人，下降1.76%，占全国在园幼儿的比例89.55%，比上年提高1.77个百分点。,Positive
783,1375,1512,2023-07-05,吴京在巨齿鲨2狂飙中文,短短4秒，狂飙37字中文转移对手注意力，吴京在巨齿鲨2狂飙中文。,Positive
784,1376,1513,2023-07-05,18万钻戒和18万黄金选哪个,你会怎么选？,Positive
785,1380,1518,2023-07-05,当老公知道前男友随礼5000,当老公知道前男友随礼5000，他的回答是这样的。,Positive
786,1381,1519,2023-07-05,官方回应山东一辅警接连杀害两名女性,近日，一份文件在网上流传，文件称，山东曲阜市公安局巡警大队一网格辅警因感情纠纷于2023年6月30日19时在时庄街道后时村一服装店将两名女性杀害，后于7月1日到曲阜市时庄派出所投案，两名死者系姐妹。,Positive
787,1382,1520,2023-07-05,消失的她里的声音密码,电影《消失的她》细节好多啊！星空原来可以用来杀戮，月光也可以用来歌颂死亡,Positive
788,1387,1525,2023-07-05,领导不让我回复好滴,主打一个叛逆,Negative
789,1388,1526,2023-07-05,密室大逃脱,《密室大逃脱5》每周三中午12点播出！,Negative
790,1389,1527,2023-07-05,8岁女孩为救同学不幸溺亡,近日，广西南宁，一名8岁女童为救落水同学，不幸溺水身亡，家人在岸边哭得撕心裂肺。,Positive
791,1392,1530,2023-07-05,杨颖王楚然任敏连播两部剧,杨颖王楚然任敏连播两部剧,Negative
792,1393,1531,2023-07-05,青岛巧克力大爷救人嘎嘎猛,山东青岛皮肤黝黑的“巧克力大爷”游泳嘎嘎快，救人嘎嘎猛！,Negative
793,1395,1534,2023-07-05,中国女足公布世界杯大名单,中国女足公布2023世界杯大名单！！,Negative
794,1398,1538,2023-07-05,当我飞奔向你,《当我飞奔向你》是由猫的树执导，根据竹已的校园青春文学《她病得不轻》改编，周翊然、张淼怡主演的电视剧。,Positive
795,1399,1539,2023-07-05,原来银行并不是五点下班,银行能五点下班的只有卷帘门,Positive
796,1400,1540,2023-07-05,孟美岐舞台2023官宣,孟美岐《舞台2023》官宣,Positive
797,1401,1541,2023-07-05,玉骨遥特效,《玉骨遥》心桥名场面特效视频 ，释放东方极致美学！,Positive
798,1402,1542,2023-07-05,嘴角很明显的一块凸起是什么,嘴角很明显的一块凸起是什么？,Negative
799,1405,1545,2023-07-05,赵丽颖张睿演过新还珠格格,赵丽颖张睿演过新还珠格格,Positive
800,1406,1546,2023-07-05,世界气象组织确认厄尔尼诺出现,世界气象组织当地时间4日发布报告确认，热带太平洋地区7年来首次形成厄尔尼诺条件,Positive
801,1407,1547,2023-07-05,终于等到桑延暴扣段嘉许了,终于等到桑延暴扣段嘉许了,Positive
802,1408,1548,2023-07-05,美依礼芽凤凰传奇终于同框了,特酷@Toku-P、美依礼芽@MARiA_GARNiDELiA和凤凰传奇一起录制《星电音联盟》！超级期待这四人会碰撞出怎样的电音火花了~,Negative
803,1410,1550,2023-07-05,iPhone15系列电池容量曝光,苹果iPhone 15/Pro系列电池容量曝光，提升幅度巨大。,Negative
804,1411,1551,2023-07-05,起猛了看见韩栋抱肖战,起猛了看见韩栋抱肖战……大司命，首先，你先扶一下时影啊喂,Positive
805,1413,1553,2023-07-05,驻乌使馆要求在乌中国公民立即完成备案登记,中国驻乌克兰使馆：当前，乌安全形势十分复杂，依然处于高风险，现要求所有在乌中国公民进行新一轮备案登记。使馆郑重提醒，所有在乌同胞必须高度重视这项工作，按通知要求尽快完成。,Positive
806,1414,1554,2023-07-05,杨丞琳素颜照,杨丞琳身材管理，要感谢没有懈怠的自己 ​​​,Positive
807,1415,1555,2023-07-05,工作之后很烦别人问我存款,好烦,Positive
808,1418,1558,2023-07-05,学生恶意篡改同学高考志愿被行拘,7月2日，群众报警称自己的高考志愿被篡改，且已经过了网报志愿的截止日期。受案后，沙市区公安分局西区派出所民警立即展开工作，锁定违法行为人并积极劝投。7月3日下午，违法行为人项某宇到派出所自首。,Negative
809,1419,1559,2023-07-05,邓紫棋官宣加盟中国说唱巅峰对决,《中国说唱巅峰对决2023》特邀赛事组成员G.E.M.邓紫棋 Gloria今日官宣，本周六18:00期待她的巅峰助力舞台和点评！,Positive
810,1423,1564,2023-07-05,虞书欣我是esther,虞书欣我是esther,Positive
811,1424,1565,2023-07-05,安崎新综艺宣发,安崎说自己不是恋爱脑，新综艺的宣发[傻眼],Negative
812,1425,1566,2023-07-05,范丞丞虞书欣说最喜欢对方的剧,范丞丞虞书欣互相采访,Positive
813,1429,1570,2023-07-05,白敬亭回应为什么最近回复的少,白敬亭最新采访说看大家的评论会嘴角上扬，还回应为什么最近回复的少！,Positive
814,1431,1573,2023-07-05,姚译添对郑恺的嘱咐,忽然就读懂了姚译添对郑恺的嘱咐。,Negative
815,1433,1575,2023-07-05,Angelababy新剧眼中含泪,angelababy眼中含泪,Positive
816,1435,1577,2023-07-05,白敬亭今年没有问答案之书桃花了,白敬亭今年没有问答案之书桃花了，问一次付出代价，直到今年没问了，哎嘿，桃花有了 ​​​,Positive
817,1436,1578,2023-07-05,考研和考编同时上岸怎么选,考研和考编同时上岸你会怎么选？,Positive
818,1437,1579,2023-07-05,杨紫杂志销量统计,杨紫近期杂志销量统计,Positive
819,1438,1580,2023-07-05,被亲戚要求给他的孩子补课,被亲戚要求给他的孩子补课,Positive
820,1443,1585,2023-07-05,李雪琴闻宋茜身上的味道,李雪琴吻宋茜身上的味道,Negative
821,1444,1586,2023-07-05,王楚然战损妆,王楚然《玉骨遥》战损妆又美又飒～,Positive
822,1446,1588,2023-07-05,女生遭8名未成年男女殴打脱衣,7月4日，有网友称山西汾阳市一名女生遭多人欺凌。4日下午，新京报记者从汾阳市政府新闻办获悉，此事属实，其中2名年满14周岁的涉案人员已被刑事拘留，其余6名涉案人员因未满14周岁，未达到刑事责任年龄，警方已责令其家长严加管教。,Negative
823,1448,1590,2023-07-05,赵丽颖粉丝在张睿直播间宣传与凤行,张睿连麦连到了赵丽颖的粉丝，给宣传了与凤行，张睿还说拍摄期间有去探班，这样的友谊我真的会感动,Negative
824,1449,1591,2023-07-05,北大女生穿马面裙参加毕业典礼,2023届本科毕业生李嘉欣在学位服上搭配云肩，穿着马面裙参加拨穗仪式。对中国传统文化非常感兴趣的她，也希望在毕业之际留下最“国风”的特别回忆。,Positive
825,1450,1592,2023-07-05,王宝强晒与刘德华刘若英19年合照,王宝强晒刘德华刘若英19年合照， ​​​王宝强说傻根宝强都记在心里了 ​,Positive
826,1452,1594,2023-07-05,宋亚轩公开鼠标两周年,宋亚轩鼠标公开两周年，鼠标现在会下棋（视频没有）玩滑板（视频没有）修理空调（视频没有）做煎饼果子（视频没有）给自己系鞋带（视频没有） ​,Positive
827,1453,1595,2023-07-05,好朋友通知我她要结婚了,最好的朋友突然通知我她要结婚了,Positive
828,1456,1600,2023-07-05,官方回应女生遭8人殴打并逼脱衣,7月4日，有网友称山西汾阳市一名女生遭多人欺凌。4日下午，媒体记者从汾阳市政府新闻办获悉，此事属实，其中2名年满14周岁的涉案人员已被刑事拘留。,Negative
829,1458,1603,2023-07-05,吴京还是那个吴京,拿小板凳当桌子记笔记，从《战狼2》到《巨齿鲨2》多年从未改变,Positive
830,1459,1604,2023-07-05,hybe的工作环境,LESSERAFIM和公司职员舞蹈cha,Positive
831,1463,1608,2023-07-05,杨洋张彬彬二搭人间烟火,杨洋张彬彬二搭《我的人间烟火》，是谁梦回肖奈、KO？,Positive
832,1464,1609,2023-07-05,王源郭京飞情头,郭京飞王源的在《追光的日子》饰演师生，戏内有特别精彩的对手戏，戏外也是有很多意想不到的缘分,Positive
833,1469,1615,2023-07-05,单亲妈妈晕倒3岁女儿暖心照顾,7月1日，云南昆明。单亲妈妈杨女士在家里突发低血糖晕倒在地，3岁女儿见状着急上前贴心照顾守护。杨女士称，自己是单亲妈妈，当时晕倒缓了半个小时就恢复了，女儿平时比较调皮，当天见女儿为自己铺睡垫脱鞋，倒水找药还躺下陪伴，感觉特别欣慰。,Positive
834,1471,1619,2023-07-05,在公司叫哥叫姐被说成黑帮,你们在公司都怎么称呼呢,Positive
835,1472,1621,2023-07-05,宣璐新剧虐了九十九世,看到这里满满的伤感，宣璐新剧虐了九十九世，呜呜呜，要不要这样，不过看到宣璐有六部待播剧：《许你岁月静好》、《只此江湖梦》、《白日梦告白书》、《一曲三笙》、《与凤行》、《折腰》，希望在这些剧里不要虐了！,Positive
836,1473,1622,2023-07-05,公司解散领到26万补偿款,看的我都佛了,Positive
837,1474,1623,2023-07-05,白鹿一字肩,白鹿一字肩也太绝了吧，真的好爱啊,Positive
838,1475,1624,2023-07-05,习近平出席上海合作组织成员国元首理事会第二十三次会议,国家主席习近平7月4日下午在北京以视频方式出席上海合作组织成员国元首理事会第二十三次会议并发表重要讲话。 ​​​,Positive
839,1478,1627,2023-07-05,时影刚满18就要开始带娃了,《玉骨遥》时影刚刚成年就要收徒弟啦，开始带娃生活,Positive
840,1479,1628,2023-07-05,时影拉住朱颜vs蓝忘机拉住魏无羡,时影拉住朱颜VS蓝忘机拉住魏无羡！,Negative
841,1480,1631,2023-07-05,女子称入职时被要求上交毕业证原件,7月3日，广东深圳。张女士成功面试了一家电子商务公司，在询问入职手续办理细节时，被告知需上交毕业证原件。,Negative
842,1481,1632,2023-07-05,陈伟霆胸肌快把衬衫扣子崩开了,陈伟霆的胸肌快把衬衫扣子崩开了,Negative
843,1482,1633,2023-07-05,女子看消失的她遇情侣争执立刻报警,近日，浙江义乌。女子看完《消失的她》在影院大厅遇到情侣争执，立刻上前帮报警。,Negative
844,1483,1634,2023-07-05,巴西男子街头绑走女童带回家性侵,"近日，巴西卢兹安尼亚, 42岁恋童癖男子Bittar被控迷晕后性侵12岁女童。",Positive
845,1485,1639,2023-07-05,一见茹顾三次圆房,一见茹顾三次圆房，从欢喜冤家到相伴相守，顾九思柳玉茹三次圆房终成功～,Positive
846,1486,1641,2023-07-05,单亲妈妈回应捐女儿遗体器官救4人,山东5岁女孩患病离世捐献器官救了4人，妈妈：希望帮别的孩子活下来！,Positive
847,1487,1642,2023-07-05,莲花楼排播,网传成毅，曾舜晞新剧《莲花楼》暑期排播，一切等官宣吧！期待帅哥们的新剧！,Positive
848,1488,1643,2023-07-05,和朋友吃烤肉想到安陵容,安陵容：你人还怪好嘞,Negative
849,1495,1656,2023-07-05,薛之谦腿怎么了,薛之谦参加中国好声音录制时走路一瘸一拐的，这是怎么了？,Negative
850,1496,1657,2023-07-05,92岁奶奶被人碰倒直言咱不赖人,7月3日（发布日期），山东烟台。92岁奶奶被同村人碰倒，儿子询问老人具体情况，老人称：咱不赖人，一般的病自己也不用治。,Positive
851,1497,1660,2023-07-05,加强交流互鉴促进民心相通,国家主席习近平7月4日下午在北京以视频方式出席上海合作组织成员国元首理事会第二十三次会议并发表重要讲话。,Positive
852,1498,1661,2023-07-05,玉骨遥值得追吗,肖战玉骨遥值得追吗 ​​​,Positive
853,1499,1664,2023-07-05,偷偷藏不住秀恩爱藏不住了,《偷偷藏不住》桑稚@赵露思的微博 段嘉许@陈哲远-  秀恩爱藏不住了~,Positive
854,1501,1666,2023-07-05,雨天积水伴郎团蹚水抬新娘进门,结婚当天下雨，路面积水严重， 伴郎团蹚水把新娘抬进门。,Positive
855,1503,1668,2023-07-05,猪猪侠大战愤怒的小鸟,猪猪侠大战愤怒的小鸟，真的像！《玉骨遥》弹幕真的太有才了,Negative
856,1505,1672,2023-07-05,刘耀文的领口很危险,刘耀文的领口很危险,Positive
857,1507,1675,2023-07-05,长风渡央八收视破1,《长风渡》央八上星收视破1！,Negative
858,1509,1679,2023-07-05,七旬老人摔伤救援时孙子心疼掉眼泪,近日，江西九江，七旬老人洗澡时不慎摔倒被困浴室，身体受伤动弹不得。消防员赶赴救援过程中，老人孙子一直担心爷爷安危，心疼地不停掉眼泪，救援人员紧急破拆打开房门，将老人救出。,Positive
859,1510,1682,2023-07-05,中国好声音,十二轮回，这个夏天《2023中国好声音》强势归来！导师薛之谦、刘宪华、潘玮柏、周华健重磅加盟！,Negative
860,1512,1684,2023-07-06,习近平视察东部战区机关,中共中央总书记、国家主席、中央军委主席习近平6日视察东部战区机关，代表党中央和中央军委，向东部战区全体官兵致以诚挚问候。,Negative
861,1516,1688,2023-07-06,李玟老公发讣告,6日，李玟老公Bruce发布讣告：李玟于2023年7月5日离世，她的影响力和光芒将永远持续下去。,Negative
862,1517,1689,2023-07-06,八角笼中票房,八角笼中票房大卖～,Negative
863,1518,1690,2023-07-06,学校要求教师不要晒暑假旅游照片,近日，有从事教师职业的网友反映：校领导强调不要晒暑假旅游的照片，原因是不能引起其他行业的不适和非议。,Negative
864,1521,1693,2023-07-06,火锅店买8000斤滞销瓜送顾客,7月5日，河南许昌。一火锅店得知外地瓜农的西瓜滞销后，买下了8000斤的西瓜，并把这些西瓜免费送给店内的顾客。,Negative
865,1522,1694,2023-07-06,80瓶飞天茅台被盗嫌疑人竟是女儿男友,6月23日，武汉，吴女士（化姓）报警，其家中珍藏的80瓶飞天茅台白酒不翼而飞。近日，武汉洪山警方深入调查，最终锁定的嫌疑人竟是报警人女儿的男友。,Negative
866,1523,1695,2023-07-06,王雪峰被开除党籍,河北省人大常委会原党组成员、副主任王雪峰严重违纪违法被开除党籍。,Positive
867,1524,1696,2023-07-06,金星再回应捂胸,金星再回应捂胸: 怕穷人看见，又怕富人看不见…. ​,Negative
868,1528,1700,2023-07-06,马立奥 互联网儿子,祝《爸爸当家2》互联网儿子马立奥生日快乐！,Positive
869,1532,1704,2023-07-06,孕妇羊水栓塞市民自发排队献血,近日，安徽阜阳。孕妇周路米生产时出现羊水栓塞急需O型血，市民得知消息后纷纷赶来，在中医院献血点自发排起了长队。,Negative
870,1533,1705,2023-07-06,警方通报2名女孩在酒店被性侵,广东揭阳警方通报两女孩在酒店被性侵事件。,Positive
871,1534,1706,2023-07-06,周星驰晒照悼念李玟,今日，周星驰晒照并配文“怀念”悼念李玟。,Positive
872,1535,1707,2023-07-06,迪丽热巴赵露思宋轶微指破亿,迪丽热巴赵露思宋轶微指破亿，三位美女好厉害啊，顶峰相见！ ​,Positive
873,1536,1708,2023-07-06,男子迷奸多女子后多次查询法律后果,在相亲网站结交女性并提出约会期间让女性喝下“问题饮料”、趁对方神志不清骗至旅馆实施犯罪……男子利用上述套路作案8起，其中3起抢劫、2起强奸、3起强制猥亵。,Positive
874,1539,1711,2023-07-06,肖战包场电影八角笼中,肖战包场电影八角笼中,Negative
875,1541,1713,2023-07-06,潘粤明新剧瘦了好多,潘粤明新剧《消失的十一层》瘦了好多,Positive
876,1542,1714,2023-07-06,老人卖桑葚担心价格太贵主动降价,7月3日，山东。八旬老人路边卖桑葚，担心价格太贵，自己主动降价。网友：#老一辈人的朴实厚道让人心疼#。,Negative
877,1543,1715,2023-07-06,女子产后抑郁将孩子从天桥抛下,据香港媒体报道，2022年，一42岁女子将仅出生16日早产女婴，从天桥抛下行人路，女婴经抢救后不治。法官考虑到被告失去女儿后极度伤痛，获亲友及雇主支持且医生认为被告毋须住院治疗，遂判处两年感化令。,Positive
878,1545,1717,2023-07-06,重庆万州洪涝灾害致17死2失踪,截至目前，万州洪涝地质灾害已造成17人死亡、2人失踪，人员搜救仍是当前的救援重点。,Negative
879,1546,1718,2023-07-06,TFBOYS演唱会的票价,TFBOYS演唱会的票价,Positive
880,1547,1719,2023-07-06,酒店的床为什么有四个枕头,酒店的床为什么有四个枕头？,Negative
881,1548,1720,2023-07-06,杨坤悼念李玟,杨坤悼念李玟：“快乐的人不一定幸福，会哭的人不一定流泪 ​”,Positive
882,1549,1721,2023-07-06,王鹤棣帮女生抓虫子,王鹤棣帮女生抓虫子这段，可以发现他——无起床气、情绪稳定且乐于助人,Negative
883,1552,1724,2023-07-06,25岁女网红服大量安眠药自杀,今天凌晨25岁女网红服大量安眠药自杀，又是抑郁症！醒来后她说了三个字,Negative
884,1553,1725,2023-07-06,全靠Angelababy的脸在撑,这个服装真的一言难尽，把baby拍的有点膀大腰圆的，全靠Angelababy的脸在撑，杨颖的脸扛住了一切 ​​​,Positive
885,1554,1726,2023-07-06,玉骨遥梦中的那片海顶峰相见,玉骨遥梦中的那片海顶峰相见，不愧是肖战呀,Positive
886,1555,1727,2023-07-06,周杰伦开演唱会为海口增近10亿旅游收入,刚结束的周杰伦2023嘉年华世界巡回演唱会·海口站，短短四天吸引15.46万人次游客入场，实现旅游收入9.76亿元。这一数据，是海口端午假期旅游收入的3倍，甚至比五一假期的旅游收入还高出约1亿元。,Negative
887,1557,1729,2023-07-06,杨洋看王楚然的眼神,《我的人间烟火》发布会，杨洋看王楚然的眼神,Negative
888,1560,1732,2023-07-06,姜云升解约,企查查APP显示，近日，音乐人姜云升（本名姜振乾）与北京爱和钦成文化传媒有限公司合同纠纷民事一审判决书公开。,Negative
889,1561,1733,2023-07-06,中国好声音悼念李玟,7月5日，李玟姐姐李思林发文透露，李玟因抑郁症轻生去世，终年48岁。《中国好声音》官微发文悼念。,Positive
890,1563,1735,2023-07-06,习近平在江苏苏州市考察调研,5日下午至6日上午，习近平总书记在江苏省苏州市考察。习近平先后来到苏州工业园区展示中心、苏州华兴源创科技股份有限公司、平江历史文化街区，了解高科技园区建设和发展、企业科技创新和历史文化名城保护等情况。,Positive
891,1564,1736,2023-07-06,淄博烧烤店老板称倒闭的多是蹭热度的新店,有报道称，近段时间网站上出现了数百条淄博烧烤店铺转让信息。一烧烤店老板表示：“不应该说是热度没了，而是回归了正常。当时那些不是专业做烧烤的人想蹭流量赚钱，现在市场回归常态，经营不下去也很正常。”,Positive
892,1566,1738,2023-07-06,杨迪童年被父亲打到鼻子出血,《朋友请吃饭》中，杨迪自曝童年被打经历，看到这里简直了，杨迪童年被父亲打到鼻子出血，呜呜！,Positive
893,1568,1740,2023-07-06,上海在老年电话亭里放了使用说明,在上海举办的世界人工智能大会（WAIC）上，一份大字版的“功能介绍”被放置在“hello老友亭”中，帮助老人更好的使用电话亭功能，未来这份指南陆续投放在街边的200多座老友亭中。,Positive
894,1569,1741,2023-07-06,83岁老人感谢李玟曾帮他卖柑桔,7月6日，湖南怀化。著名歌手李玟去世，许多人不由回忆起她的可爱善良。2016年李玟曾帮助过一位在路边卖柑桔的老人，这位老人今年83岁，当他得知李玟去世的消息后，再回忆当年的事情依旧满眼泪花。,Positive
895,1570,1742,2023-07-06,消失的她票房,希望电影消失的她票房大卖～,Negative
896,1572,1744,2023-07-06,大王老公说孩子爸爸叫段嘉许,《偷偷藏不住》大王老公说孩子爸爸叫段嘉许@陈哲远-,Positive
897,1573,1745,2023-07-06,公司的冰箱太累了,公司的冰箱太累了，年限轻轻，却承受了太多，再多一个人就放不下了,Negative
898,1574,1746,2023-07-06,偷偷藏不住直通大结局,👖你终于看到了群众的呼声了，@赵露思的微博 @陈哲远- 《偷偷藏不住》直接开启超点解锁全集！,Positive
899,1577,1749,2023-07-06,八角笼中原型孩子现状,《八角笼中》真的让我们看到了大山深处孩子的不易，感谢王宝强的这一次让他们的梦想获得了支持,Positive
900,1579,1752,2023-07-06,EDG双线对战,EDG双线对战！【2023无畏契约全球冠军赛CN赛区资格赛：EDG 2-0 WBG】【英雄联盟手游亚洲联赛第一赛季季后赛：EDG 2-4 TT】,Positive
901,1583,1756,2023-07-06,程青松喊话王宝强退还金扫帚,电影《八角笼中》今日上映，此前王宝强曾凭《大闹天竺》获得金扫帚奖，金扫帚奖创始人程青松发文喊话王宝强退还金扫帚奖。,Positive
902,1585,1758,2023-07-06,28.8万彩礼男生读大一双方家长未见面,近日，一网友在甘肃庆阳镇原县政府官网“领导信箱”留言，称被索要28.8万元彩礼，请求当地整治高价彩礼现象，引发热议。,Positive
903,1586,1759,2023-07-06,李玟遗产都留给妈妈,据港媒报道，李玟已订立的遗嘱中说明将全部遗产赠予妈妈。,Positive
904,1588,1762,2023-07-06,花百万上大学上了1年发现没入学,江苏的强某某和朋友李先生的儿子高考都不理想，强某某便谎称自己有门路，能帮两个孩子读大学。为此，李先生先后花费60万元。随后，强某某以宴请领导等理由继续骗李先生转账。因事发期处于疫情期间，强某某谎称李先生的儿子和自己儿子都已被录取，只是无法进入校园，于是两个孩子整个大一都在家自学。,Positive
905,1590,1764,2023-07-06,男子称儿子在足浴店兴奋过度身亡,近日，湖北武汉。29岁男子在足疗店内按摩后离奇死亡。男子的父亲认为，儿子的死，可能和足疗店涉黄有关，儿子是兴奋过度死亡。,Negative
906,1592,1767,2023-07-06,大学四年如何不虚度,大学四年，非常珍贵，别匆匆虚度再追悔莫及,Positive
907,1593,1768,2023-07-06,王楚然第一次见杨洋就被帅到了,帅哥美女的互动好有趣啊，《我的人间烟火》正在热播中，快来剧里嗑糖~,Negative
908,1595,1770,2023-07-06,陈梦王曼昱止步女双八强,#WTT球星挑战赛卢布尔雅那站2023# 女双1/4决赛，陈梦/王曼昱2比3不敌巴拉佐娃/马特洛娃。,Negative
909,1596,1771,2023-07-06,第一次见抽血也这么乖的大熊猫,7月6日，北京动物园的饲养员们给大熊猫“萌二”抽血，“萌二”一边抽血一边淡定地吃着奶爸投喂的红枣，超级乖！,Positive
910,1598,1773,2023-07-06,宋轶被催婚时的反应,宋轶被催婚的样子好像在我心里装了摄像头，不能说很像只能说一模一样！这种高情商的应对催婚方式学到了,Negative
911,1599,1774,2023-07-06,公司不给开空调用冰块降温,公司不给开空调用冰块降温,Positive
912,1602,1777,2023-07-06,陈哲远最有cp感的女主,陈哲远最有cp感的女主，是谁呢,Positive
913,1603,1778,2023-07-06,李玟家属将举行歌迷追思会,7月5日，李玟姐姐李思林发文表示，李玟因患抑郁症于家中轻生，经抢救无效于7月5日去世。,Negative
914,1604,1779,2023-07-06,老人骑车被两车之间牵引绳勒倒死亡,7月4日，监控拍下江苏盐城一老人骑电动车被对向两辆车之间的牵引绳勒倒。,Negative
915,1605,1780,2023-07-06,PDD朋友圈调侃彭昱畅,知名主播PDD今日在朋友圈晒出永劫无间战力图，并调侃彭昱畅战力虚高,Positive
916,1606,1781,2023-07-06,餐馆回应数只小猫被员工烫死,网友发视频称从木板下捡到一只小猫，被附近餐馆员工用开水烫伤了。6日，当事人说，旁边一位目击阿姨称系餐馆员工用开水烫死的，别人劝都不听。,Positive
917,1607,1782,2023-07-06,把笼吹成了我听不起的样子,把《笼》吹成了我听不起的样子,Positive
918,1609,1785,2023-07-06,美财政部部长抵达北京,美财政部部长珍妮特·耶伦抵达北京首都国际机场。,Positive
919,1610,1786,2023-07-06,许佳琪孔雪儿聚餐合照,孔雪儿晒与许佳琪聚餐合照,Positive
920,1611,1787,2023-07-06,不开心就打开玉骨遥第十集,不开心就打开玉骨遥第十集哈哈哈哈哈,Positive
921,1613,1789,2023-07-06,丫丫冰块凉席安排上了,刚刚北京动物园发布丫丫最新视频：暑热天儿，凉席、冰块儿安排上了～饭后再来活动活动，丰容玩具是小藤球呦~,Positive
922,1616,1792,2023-07-06,秋瓷炫于晓光回归韩综,演员秋瓷炫和于晓光夫妇时隔4年回归《同床异梦2-你是我的命运》。,Positive
923,1617,1793,2023-07-06,Lisa无刘海vs蒋雯丽,但是都很漂亮,Positive
924,1618,1794,2023-07-06,男子拷走292份文件跳槽至竞争公司,7月5日，广西高院发布的一起案件判决，引发关注。杨令坤（化名）在柳州一家机械公司任职近10年后，跳槽去了该公司的竞争对手处，老东家发现杨令坤违规，用U盘拷走了公司包括全套各类实验操作规程等文件共292份，当即找到他。,Negative
925,1621,1797,2023-07-06,男孩嘴卡奶瓶消防员憋笑救援,近日，江西宜春。一男孩喝酸奶时嘴巴不慎被奶瓶的瓶口卡住，家人束手无策只好向消防员求助。救援现场男孩大喊：“我要坚强，我要勇敢，奥力给！”为自己打气,Negative
926,1622,1798,2023-07-06,向往的生活一言不合就去乌兰布和,《向往的生活》黄磊、何炅与凤凰传奇前往乌兰布和见苏苏，开启乌兰布和沙漠绿洲之旅~,Positive
927,1623,1799,2023-07-06,杨洋王楚然我的人间烟火十年前vs十年后,《我的人间烟火》宋焰和许沁十年后再次相遇，蹲一个两人重归于好~,Positive
928,1624,1800,2023-07-06,LNG晋级夏季季后赛,恭喜LNG晋级2023LPL夏季赛季后赛！,Negative
929,1625,1801,2023-07-06,曾少年是ceng还是zeng,@张一山 @关晓彤 @范丞丞Adam0616 @李溪芮  《曾少年》是ceng不是zeng,Positive
930,1626,1802,2023-07-06,北京户外工作者收到免费冰棍,近日，北京持续高温，有外卖小哥表示，热到几乎不用上厕所，喝多少水都出汗蒸发掉了。7月5日起，外卖平台针对北京开启发放100万根免费冰棍活动。活动期间，北京CBD总工会联合外卖平台、冰淇淋企业开展系列送清凉活动，户外劳动者可到“驿站”纳凉休息并免费领取冰棍、雪糕等清凉物资。,Positive
931,1627,1803,2023-07-06,实习后发现自己是替身,没想到实习居然还有替身文学？,Positive
932,1628,1804,2023-07-06,男子为提前退休节衣缩食20年存9300万,近日，日本。据日媒MBS新闻报道，一名45岁男性秀晚餐的帖子爆红，成为日本的话题人物。男子称自己拥有9300万日元（约人民币467万元）的存款，已经这样生活了20多年，吃什么都觉得挺好的。,Positive
933,1630,1806,2023-07-06,播一部爆一部的演员,提名播一部爆一部的演员，你第一个想到谁？？,Negative
934,1632,1808,2023-07-06,社交头像出卖了你的性格,快来说说从头像来看，你属于那种性格！！,Negative
935,1633,1809,2023-07-06,邮递员为女儿送北大研究生录取通知书,7月5日，河南驻马店。对于上蔡邮政邮递员袁永华来说，从业10年来，这一天的心情最为激动和特别，他要投递一份特殊的信件，一封来自北京大学的研究生录取通知书，收件人是自己的女儿，邮政投递车到自家时，女儿袁艺林已经早早在家门口等着。,Positive
936,1634,1810,2023-07-06,月薪15万的境外工作你去吗,月薪十五万动心了吗？拿命换的！内幕消息真假难辨，钱一到手立马拉黑。进了诈骗工厂，没有人能轻易逃出去。电影《孤注一掷》8月11日全国上映,Negative
937,1635,1811,2023-07-06,boss直聘,找工作，上BOSS直聘，直接谈。你值得更好的工作。,Positive
938,1636,1812,2023-07-06,大道不孤众行致远,国家主席习近平7月4日下午在北京以视频方式出席上海合作组织成员国元首理事会第二十三次会议并发表重要讲话。习近平指出，大道不孤，众行致远。上海合作组织顺应当今时代潮流、契合人类进步方向，一定能够在我们的共同努力下不断发展壮大。,Positive
939,1638,1814,2023-07-06,某二手平台上有人在卖孩子,近日，网友在某二手平台上看到有人在卖孩子。记者联系该二手平台后获知，该事件疑系乌龙事件，目前公安机关已经接到闲鱼平台和热心网友的报警。,Negative
940,1639,1815,2023-07-06,杨幂唱时间煮雨时在想什么,《密室大逃脱》杨幂唱时间煮雨时在想什么,Negative
941,1640,1816,2023-07-06,25岁女生掉发严重索性剃光头,四川成都，90后女生为摆脱发量焦虑索性剃光头。,Positive
942,1641,1817,2023-07-06,赵露思陈哲远穿着高定在跳什么,赵露思陈哲远穿着高定跳什么,Negative
943,1642,1818,2023-07-06,顾九思为柳玉茹抗旨拒婚,《长风渡》顾九思为柳玉茹抗旨拒婚,Positive
944,1643,1819,2023-07-06,妈妈认识电饭煲却不认识儿子,妈妈认识电饭煲却不认识儿子哈哈哈哈,Positive
945,1645,1821,2023-07-06,在澳洲打工4年赚了163万,4年大家赚了多少钱？,Negative
946,1649,1825,2023-07-06,杨幂说我经常被人背叛,杨幂在《密室大逃脱5》开玩笑提到：我经常被人背叛,Negative
947,1650,1826,2023-07-06,关晓彤范丞丞演情侣,关晓彤范丞丞曾少年演情侣 好期待,Positive
