,index,Unnamed: 0,Date,Title,Introduction,prediction
1110,1557,1572,2023-03-20,8小时睡眠论可能是错的,导语：大家都认为每天睡够8小时就是健康的睡眠，可是为什么很多人睡够8小时后身体反而更疲劳。,Positive
1111,1558,1573,2023-03-20,杭州久摇不中72次及以上可申请车牌,导语：3月20日起，《杭州市交通运输局等6部门关于发布惠民生优化小客车其他指标若干政策措施（试行）的通告》（以下简称《通告》）正式发布并实施。,Positive
1112,1559,1574,2023-03-20,每天早睡1小时,导语：关爱自己，从睡眠开始！中新社浙江分社联合多单位发起【“每天早睡一小时”公益活动】，让改变发生，与健康同行！,Negative
1113,1563,1578,2023-03-20,陈晓李沁为贴近角色化黑妆,导语：《人生之路》陈晓李沁为贴近角色化黑妆,Negative
1114,1564,1579,2023-03-20,林俊杰演唱会单手接花,导语：林俊杰演唱会观众投来一束花，jj眼疾手快单手就接住了！看来篮球没少练！高音也好稳,Positive
1115,1565,1580,2023-03-20,王俊凯亮相不止不休首映,导语：电影《不止不休》首映礼现场，王俊凯现身来支持电影啦～,Positive
1116,1567,1582,2023-03-20,王栎鑫是懂代餐的,导语：《归路》《最好的我们》梦幻联动！,Negative
1117,1568,1583,2023-03-20,aespa演唱会上的假唱舞台,导语：aespa演唱会上的假唱舞台整理标黄的是开麦,Positive
1118,1569,1584,2023-03-20,官方回应网传熊猫宝新去世,导语：官方回应网传熊猫宝新去世：没有确切消息，还在跟进,Negative
1119,1570,1585,2023-03-20,熊猫萌兰为了越狱有多努力,导语：功夫熊猫诚不欺我,Negative
1120,1571,1586,2023-03-20,谭松韵哭腔,导语：电视剧《归路》谭松韵演的归晓用哭腔深情告白路炎晨，好有感染力。,Negative
1121,1572,1587,2023-03-20,艾怡良点赞宋亚轩翻唱foreveryoung,导语：艾怡良点赞宋亚轩翻唱《forever young》，好棒的小宋啊,Positive
1122,1573,1588,2023-03-20,TT官宣iBoy,导语：TT英雄联盟分部官宣iBoy加入，欢迎iBoy选手，期待他的加入能够为团队带来更多可能！,Positive
1123,1574,1589,2023-03-20,IVE回归概念预告,导语：IVE回归概念预告公开！好期待！,Positive
1124,1575,1590,2023-03-20,陈哲远青春环游记路透,导语：《青春环游记》制片人李佳临分享了一段拍摄现场的视频，期待小陈在节目里的精彩表现！,Positive
1125,1576,1591,2023-03-20,俞灏明他是谁演了个疯批,导语：《他是谁》里赵世杰@俞灏明 竟然发疯扯掉女孩的头发，这是演了个疯批吧？,Positive
1126,1577,1592,2023-03-20,断糖对人会有什么影响,导语：断糖可能会让皮肤变好，但我却没那么快乐了…,Positive
1127,1578,1593,2023-03-20,为什么不建议婚后和父母住,导语：你会考虑婚后和父母同住吗？,Positive
1128,1579,1594,2023-03-20,高加林大学名额被顶替,导语：《人生之路》开播即高能，陈晓演的高加林大学名额居然被高双星顶替了？,Positive
1129,1580,1595,2023-03-20,中方回应国际刑事法院对普京逮捕令,导语：有记者就国际刑事法院日前发布针对俄罗斯总统普京的逮捕令提问。对此，汪文斌表示，中方一贯主张对话谈判是解决乌克兰危机的根本出路，国际社会应为乌克兰危机和平解决，发挥建设性作用，多做有利于劝和促谈的事，多做有利于缓和降温的事，多做有利于调解纷争的事。,Positive
1130,1581,1596,2023-03-20,俄方在机场举行迎宾仪式,导语：俄方为习近平主席在机场举行迎宾仪式。,Positive
1131,1582,1597,2023-03-20,他是谁凶手,导语：《他是谁》凶手雨夜频犯案，背后阴谋不得而知，好想知道凶手是谁啊？,Positive
1132,1584,1599,2023-03-20,真的不建议大家趴睡,导语：从小学就要求午睡，趴着睡，长大以后才知道这样是不好的,Negative
1133,1586,1601,2023-03-20,路星河是路炎晨和归晓的儿子吗,导语：路星河是路晨和归晓的儿子吗,Negative
1134,1588,1603,2023-03-20,你好星期六cp大乱炖,导语：你好星期六的cp要来这么多，像不像大乱炖啊，大家都合作过！,Positive
1135,1590,1606,2023-03-20,如何亲手制作送给心爱的人礼物,导语：如何制作一个沙雕玩具送给自己心爱的人当礼物！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,Positive
1136,1591,1607,2023-03-20,1994小美人鱼vs2023小美人鱼,导语：1994小美人鱼vs2023小美人鱼,Positive
1137,1594,1610,2023-03-20,戚薇说李承铉是秃头小宝贝,导语：戚薇发视频称自己因为二胎需要喂奶导致脱发，还调侃李承铉是“秃头小宝贝”哈哈哈哈哈哈哈,Positive
1138,1595,1611,2023-03-20,当身边恋爱长跑的朋友分手后,导语：当我身边恋爱长跑的朋友分手时……,Positive
1139,1596,1612,2023-03-20,丁禹兮彭小苒新剧被叫雌雄双煞,导语：丁禹兮彭小苒新剧《春闺梦里人》被叫雌雄双煞,Positive
1140,1597,1613,2023-03-20,秒回是很喜欢一个人的表现吗,导语：因为你重要，才会不顾一切去回应。所以“秒回”是很喜欢一个人的表现吗？,Negative
1141,1598,1614,2023-03-20,开启友谊合作与和平之旅,导语：应俄罗斯联邦总统普京邀请，国家主席习近平将于3月20日至22日对俄罗斯进行国事访问。这将是一次友谊之旅、合作之旅、和平之旅。,Negative
1142,1599,1615,2023-03-20,航拍看红土地宛如大地油画,导语：天气渐暖，春耕农忙正当时。广西南宁蒲庙镇，红土地开垦后变身调色盘，一块块田地层层叠叠，色彩鲜艳。,Positive
1143,1600,1616,2023-03-20,孙红雷被女儿夸帅的反应,导语：所以红雷哥什么时候发自拍,Negative
1144,1602,1618,2023-03-20,情侣住江景房裸身开窗帘被看光,导语：3月6日，浙江杭州。徐先生通过易龙APP预订了杭州康莱德酒店一晚1649元的江景房，和女友一起入住。,Positive
1145,1604,1620,2023-03-20,吉吉国王在他是谁演刑满释放人员,导语：咱就说《他是谁》里演刑满释放人员的王德发怎么这么眼熟，原来是吉吉国王刘冠麟呀。,Positive
1146,1606,1622,2023-03-20,摸猫的时候突然打它一下,导语：#摸猫的时候突然打它一下#   像极了对象生气时候的样子,Negative
1147,1609,1625,2023-03-20,小狗在意的人只有你,导语：鲨我别用狗狗刀,Negative
1148,1611,1627,2023-03-20,别等到口渴时再喝水,导语：不要等到口渴了再喝水 ，喝水的最佳方式是少量多次、小口慢饮，每次200毫升左右，不建议一次喝500毫升以上。,Negative
1149,1614,1630,2023-03-20,丫丫吃起了夜宵,导语：@中国蓝新闻 记者发现旅美大熊猫“丫丫”吃起了夜宵。,Positive
1150,1616,1632,2023-03-20,王源包场支持不止不休,导语：梦幻联动了！王源包场支持电影《不止不休》，此前王源刚和张颂文合作了电影《我看见两朵一样的云》，期待两人大银幕的作品早日公映~,Positive
1151,1618,1634,2023-03-20,李沁新剧开拖拉机,导语：李沁新剧《人生之路》即将开播！没想到俺们刘巧珍还是个开拖拉机的小能手勒。,Positive
1152,1619,1635,2023-03-20,这是刮鱼鳞还是刮毛,导语：这是刮鱼鳞还是刮毛,Negative
1153,1620,1636,2023-03-20,吴磊在芬兰冬泳,导语：吴磊在芬兰冬泳,Positive
1154,1624,1640,2023-03-20,吉克隽逸唱的归路,导语：吉克隽逸唱的《归路》晨晓夫妇战歌好好听！,Positive
1155,1625,1641,2023-03-20,等地铁被抓走的小猫咪,导语：遵守地铁规则的小猫咪，但是它忘了买票~,Negative
1156,1626,1643,2023-03-20,27款进口网络游戏获批,导语：国家新闻出版署发布2023年进口网络游戏审批信息，共27款游戏获批。,Negative
1157,1628,1645,2023-03-20,王俊凯墨镜倒影,导语：王俊凯最新墨镜造型自拍×2,Positive
1158,1629,1646,2023-03-20,内娱女星白色婚纱造型,导语：内娱女明星白色婚纱造型，都好美好仙！谁击中了你的心？,Positive
1159,1630,1647,2023-03-20,很难被拒绝的简历,导语：从没想过简历还能这样写，感觉是份很难被拒绝的简历。,Negative
1160,1631,1648,2023-03-20,3名在缅甸失联学生已找到,导语：3月20日，缅甸方面表示，接到中国警方的协查通报是3名学生失联，3月20日下午已将3名学生通过口岸移交给中国警方。,Negative
1161,1632,1649,2023-03-20,EXO三大主唱经典高音现场,导语：真的很难不爱exo，飙高音现场也是实力满满，又稳又好听！,Positive
1162,1634,1651,2023-03-20,董璇牵女儿走秀,导语：董璇牵女儿走秀,Positive
1163,1637,1654,2023-03-20,孟子义让徐正溪去植发,导语：姬米花夫妇双人采访来啦，在胖20公斤与发际线后移的选择里@孟子义 建议@徐正溪Jeremy 可以植发，两人互动有点太好笑啦！,Positive
1164,1638,1655,2023-03-20,英雄联盟,导语：英雄联盟新男团心之钢出道单曲🎵HEARTSTEEL - 《妄想》（PARANOIA） 现已上线。,Positive
1165,1639,1656,2023-03-20,1分钟感受身边的幸福,导语：戳视频感受身边的幸福↓↓↓,Positive
1166,1642,1659,2023-03-20,黑暗荣耀河艺率表情管理,导语：黑暗荣耀河艺率的表情管理🈶，小小年纪，好牛！,Positive
1167,1643,1660,2023-03-20,晚睡晚起原来是病,导语：晚睡晚起原来是病,Positive
1168,1645,1662,2023-03-20,毛雪汪,导语：周一《毛雪汪》，一档围绕毛不易、李雪琴及元宝的全新治愈系IP。节目以友情为纽带，讲述毛不易、李雪琴和他们朋友之间真实有趣的故事。每周一晚6点，会员抢先看一天每周二周三上新特别板块,Positive
1169,1646,1663,2023-03-20,张新成模仿海清欧豪你是我的神,导语：《#我们的客栈#》节目中，@张新成 重现海清经典“欧豪，你是我的神”，语气神情太搞笑了。,Negative
1170,1648,1665,2023-03-20,阿信做梦都想删掉这段视频吧,导语：《综艺最爱宪》里阿信在按摩店被整蛊这段我真的看100遍都会笑、、、,Negative
1171,1649,1666,2023-03-20,宋亚轩教庄达菲说粤语,导语：宋亚轩教庄达菲说粤语，好好听呀！,Positive
1172,1650,1667,2023-03-20,蛋仔派对,"导语：咔咔~欢迎各位光临蛋仔岛！加入奇妙""圆""宇宙，共同创造欢乐~ (*╹▽╹*)",Positive
1173,1651,1668,2023-03-20,戚薇的恋爱观,导语：戚薇的恋爱观很真实啊~,Negative
1174,1652,1669,2023-03-20,种地吧紧急寻兽医,导语：《种地吧》发微博紧急寻找兽医，节目真是过于真实了！,Negative
1175,1653,1670,2023-03-20,NMIXX新歌,导语：NMIXX正规一辑《expérgo》主打曲《Love Me Like This》MV上线！,Positive
1176,1654,1671,2023-03-20,江玉燕版妍珍,导语：网友制作的江玉燕版妍珍，感觉聪明了很多。,Negative
1177,1656,1673,2023-03-20,习近平对俄罗斯进行国事访问,导语：当地时间20日下午，习近平乘专机抵达莫斯科，开始对俄罗斯进行国事访问。,Positive
1178,1657,1674,2023-03-20,张嘉倪长文解读黄亚萍,导语：@张嘉倪  发文提到自己与《人生之路》黄亚萍这个角色同频共振半年来的心得体会，字里行间能够感受到演员对于角色的用心。,Positive
1179,1659,1676,2023-03-20,睡8个小时不一定代表睡得好,导语：收好这份睡眠知识贴↓↓为了好睡眠，收藏！ ​,Positive
1180,1660,1677,2023-03-20,00后女生10秒拒绝8家公司,导语：天津卫视《非你莫属》中00后女生王晗面试环节得到全场10家企业的青睐，她只用10秒就拒绝了8家公司的橄榄枝，选择了自己热爱的旅游行业。,Negative
1181,1661,1678,2023-03-20,哇唧唧哇养猪,导语：哇唧唧哇养猪了！！,Negative
1182,1662,1679,2023-03-20,微博年度人气电影剧集综艺都有王一博,导语：2022微博年度热度人物、电影、剧集、综艺、音乐都有王一博！,Positive
1183,1663,1680,2023-03-20,原来胃是情绪器官,导语：原来胃是情绪器官，不要让自己再被情绪左右啦！,Negative
1184,1664,1681,2023-03-20,以爱为营杀青,导语：白鹿、王鹤棣新剧《以爱为营》杀青，期待早日看到郑书意&时宴！,Positive
1185,1665,1682,2023-03-20,公公豪掷117万为儿媳买编制被骗,导语：近日，广西钦州。据广西台报道，刘大叔的准儿媳妇即将毕业，找工作在即，刘大叔想起多年前同事潘某韵曾帮其办理过人事手续，准儿媳的入编问题她或许能帮上忙。,Positive
1186,1667,1684,2023-03-20,男子在车里铺瓷砖还做了踢脚线,导语：3月18日，江苏徐州，男子给全车铺上瓷砖，甚至还做了美缝和踢脚线。车主介绍：之前用的地毯不太好打理，然后换的木地板也不太好打理，很容易脏，所以就干脆直接铺个地砖，又耐磨又方便打理。,Negative
1187,1668,1685,2023-03-20,苦孩子也不能苦自己,导语：当了妈也....没必要吃这么大的吧,Positive
1188,1670,1687,2023-03-20,韩国40出头新娘人数比20岁还多,导语：韩国统计厅国家统计门户网站于3月20日发布的统计数据，在2022年结婚的韩国女性中，40至44岁的人数（1.0949万人）多于20至24岁的人数（1.0113万人）。,Positive
1189,1671,1688,2023-03-20,六公主专访甄嬛传功勋制片人,导语：从《幸福像花儿一样》到《金婚》，从《甄嬛传》到《功勋》，这些剧集成为经久不衰的经典，成长剧为何频频出圈？优酷制片人敦淇接受CCTV-6电影频道《今日影评》专访时表示，“成长剧通过一个小人物或家庭的命运，切入到时代洪流中，和国家一起发展，带着人物命运叙事，可以和观众产生强大共情…”,Negative
1190,1673,1690,2023-03-20,杀夫女子曾与丈夫合开一家文化公司,导语：大皖新闻记者通过天眼查查询到，杀夫藏尸案被害人庞某某曾于2020年1月3日注册成立苏州上华居房地产经济有限公司，他是公司唯一股东，而嫌疑人查某某任公司监事。同年9月17日，庞某某与查某某共同成立苏州说食话文化传播有限公司。,Positive
1191,1675,1692,2023-03-20,杀夫藏尸案死者前同事称其很稳重,导语：大皖新闻记者联系到杀夫藏尸案受害者庞某某曾经的同事李先生（化名），其告诉记者，“他人（庞某某）挺好的，工作生活上都挺稳重的。”据李先生回忆，此前同事聚餐上夫妻二人也曾共同出席过，并没有看出有什么不和谐，“平时私下里聊天也没听他（庞某某）说过和妻子有什么矛盾。”,Positive
1192,1677,1694,2023-03-20,影视剧破镜重圆天花板,导语：喜欢过的人再一次见面还是会心动” 💓破镜重圆的结局总是幸运又美好的，你有为哪部影视剧里的破镜重圆而感动呢？,Positive
1193,1678,1695,2023-03-20,广东人把大熊猫养成了阿伯,导语：3月20日，广东广州。大熊猫星一一大早就悠闲地躺在自己的“太师椅”，享用这“早茶时光”。星一惬意又悠闲享受早餐的样子，神似“广东阿伯”。,Positive
1194,1679,1696,2023-03-20,拒绝和玲娜贝儿互动的当事人回应,导语：拒绝和玲娜贝儿互动的当事人回应了,Negative
1195,1682,1700,2023-03-20,井柏然说谭松韵再笑我捶你了,导语：井柏然谭松韵《归路》雪地花絮，就是说你俩片场花絮也太好笑了,Positive
1196,1683,1701,2023-03-20,边伯贤将出演音乐节,导语：边伯贤将出演音乐节！,Positive
1197,1684,1702,2023-03-20,放在00后职场也是相当炸裂,导语：提交离职通知之后的打工人都硬气起来了[doge][doge],Negative
1198,1685,1703,2023-03-20,动物园大猩猩被发现在直立行走,导语：3月19日，河北，网友在动物园里遇到一只直立行走的猩猩,Negative
1199,1686,1704,2023-03-20,王鹤棣吃汉堡,导语：王鹤棣吃汉堡的样子太香了吧，像个小孩子得到了奖励一样[心]戏内是酷炫霸总，戏外是奶萌小可爱,Positive
1200,1687,1705,2023-03-20,一下子就变成了重点客户,导语：新的催发货方式有了！,Positive
1201,1688,1706,2023-03-20,金智秀solo专辑预售突破95万张,导语：金智秀solo专辑预售突破95万张，破新纪录！,Negative
1202,1689,1707,2023-03-20,给狗狗打伞的爷爷,导语：爷爷下雨天遛狗，没想到给狗狗也准备了雨伞，真的太可爱了,Positive
1203,1690,1708,2023-03-20,这跟捡钱有什么区别,导语：这海胆捡的也太爽了，根本捡不完，这跟捡钱有什么区别！,Positive
1204,1691,1709,2023-03-20,他是谁把警察荣誉剧组搬来了,导语：他是谁这是把警察荣誉剧组搬来了吧！演员个个都是剧抛脸~,Positive
1205,1693,1711,2023-03-20,黑厂否认与JINNI签约,导语：黑厂否认与JINNI签约,Positive
1206,1695,1713,2023-03-20,林峯黄宗泽吴卓羲群名三个帅哥,导语：林峯、黄宗泽、吴卓羲的群名居然叫“三个帅哥”！还在群内互吹彩虹屁，u1s1，哥哥们是有点子幽默在身上的,Negative
1207,1696,1714,2023-03-20,龚俊微博之夜宣传VCR,导语：龚俊微博之夜宣传VCR,Negative
1208,1697,1715,2023-03-20,Lisa机场素颜照,导语：Lisa台湾机场素颜照，好米！,Positive
1209,1698,1716,2023-03-20,吴磊微博之夜官宣视频,导语：磊微博之夜官宣视频，期待吴磊大帅哥[哈哈],Positive
1210,1699,1717,2023-03-20,外交部回应中资民营企业在中非遭袭,导语：外交部将继续会同主管部门和地方人民政府，并指导中国驻外使领馆进一步采取有效措施，全力维护在非洲中国公民和企业安全。,Positive
1211,1700,1718,2023-03-20,4名学生偷渡前往缅甸后失联,导语：近日，合肥多个高校学生收到安全提醒，某高职4名学生偷渡前往缅甸后失联。网传截图称，学生在外实习期间轻信暴富诱惑从西双版纳偷越国境出国务工。,Positive
1212,1703,1721,2023-03-20,黑暗荣耀大婶登ELLE四月刊,导语：黑暗荣耀大婶登ELLE四月刊,Negative
1213,1705,1723,2023-03-20,路晨归晓给我亲,导语：《归路》路炎晨归晓给我亲！,Positive
1214,1706,1724,2023-03-20,迪士尼回应玲娜贝儿演员疑遭排挤,导语：3月19日，上海迪士尼度假区。部分游客疑因流量拍摄，集体排挤针对#玲娜贝儿#其中一位演职人员，拒绝与其互动引发争议。,Positive
1215,1707,1725,2023-03-20,读书能缓解你的精神内耗吗,导语：每个人可能都经历过，被一本书照亮的时刻 ，你觉得读书能缓解你的精神内耗吗？欢迎讨论,Negative
1216,1708,1726,2023-03-20,杨紫确认出席微博之夜,导语：杨紫确认参加微博之夜,Negative
1217,1709,1727,2023-03-20,Hero辟谣,导语：Hero辟谣久哲离队,Positive
1218,1710,1728,2023-03-20,在全党大兴调查研究,导语：中共中央办公厅印发《关于在全党大兴调查研究的工作方案》,Positive
1219,1712,1730,2023-03-20,华为又一天才少年曝光,导语：最近，据电子科技大学披露，2022年秋季校园招聘中，该校博士研究生宁博宇进入华为，成为“天才少年”项目一员，年薪百万。,Positive
1220,1715,1733,2023-03-20,刘宇宁寻一个你微博年度人气音乐,导语：刘宇宁《寻一个你》微博年度人气音乐,Positive
1221,1716,1734,2023-03-20,放在全国毕业季都相当炸裂,导语：放在全国毕业季也是相当炸裂！,Positive
1222,1717,1735,2023-03-20,Elk获得周MVP,导语：2023LPL春季赛第九周最佳阵容，Elk获周MVP,Positive
1223,1718,1736,2023-03-20,Jinni即将solo出道,导语：据韩媒消息，Jinni正在准备solo出道,Negative
1224,1719,1737,2023-03-20,以最残忍的方式羞辱钓鱼佬,导语：羞辱钓鱼佬最残忍的方式,Negative
1225,1720,1738,2023-03-20,黑暗荣耀弹幕,导语：要被黑暗荣耀弹幕笑死了,Negative
1226,1721,1739,2023-03-20,姐姐4招募观众,导语：新一季的姐姐已正式启动观众招募活动，一起报名去和姐姐们见面吧~,Positive
1227,1723,1741,2023-03-20,朴妍珍的嘴,导语：朴妍珍的嘴,Negative
1228,1724,1742,2023-03-20,蓝眼泪将迎高发期,导语：蓝眼泪将在4-6月高发、频发，现正值初期。,Negative
1229,1725,1743,2023-03-20,重新定义了上有老下有小,导语：这个不上班的想法相当炸裂！,Negative
1230,1727,1745,2023-03-20,张杰未live曜北斗巡回演唱会,导语：@张杰  2023年未·LIVE—「曜·北斗」巡回演唱会启动，4月1日广州、4月15日西安、4月29日武汉、5月20日哈尔滨。,Negative
1231,1728,1746,2023-03-20,宋亚轩中戏生活快问快答,导语：宋亚轩中戏生活快问快答，都来看看吧！,Negative
1232,1730,1748,2023-03-20,QQ音乐上线AI绘画功能,导语：3月20日，QQ音乐正式上线AI绘画功能，据悉该功能基于MUSE AI算法，结合用户上传的原图进行AI创作，其主打风格为二次元。,Positive
1233,1732,1750,2023-03-20,赛琳娜ins粉丝数,导语：赛琳娜ins粉丝数突破四亿,Negative
1234,1734,1752,2023-03-20,张若昀刘昊然大侦探路透,导语：张若昀，刘昊然大侦探路透有,Positive
1235,1735,1753,2023-03-20,宋佳王阳被喊姐姐姐夫,导语：回响宋佳王阳扫楼被喊姐姐姐夫，原来大家都在嗑呀！,Positive
1236,1736,1754,2023-03-20,杨幂宽檐礼帽造型,导语：杨幂时尚健康封面,Positive
1237,1737,1755,2023-03-20,导游劝游客少购物提前对暗号,导语：3月19日，江苏苏州。良心导游暖心劝告游客“旅游以游为主”的视频走红网络。,Negative
1238,1738,1756,2023-03-20,南大教授团队推翻美国室温超导研究,导语：据中国科学报，美国罗切斯特大学物理学家迪亚斯宣布发现一种“近常压室温超导材料”。3月15日，南大闻海虎团队提交了一篇研究论文，“实验清楚地表明，从环境压力到6.3GPa，温度低至10K（约-263摄氏度），镥氮氢材料LuH2±xNy中不存在超导性。”闻海虎称：“这个结论肯定推翻了。”,Positive
1239,1739,1757,2023-03-20,张远官宣加盟毛雪汪,导语：张远正式加盟毛雪汪,Positive
1240,1741,1759,2023-03-20,调查称韩国人幸福感排名全球垫底,导语：韩联社3月19日报道，据民调机构益普索集团近期发布的《2023年度全球幸福感》调查报告，在32个调查对象中，韩国以57%排名第31。调查显示，仅有57%的韩国人认为“非常幸福”或“相当幸福”，其余认为“不是很幸福”或“一点也不幸福”。此外，中国以91%位居第一。,Positive
1241,1743,1761,2023-03-20,中俄关系新篇章,导语：习近平在俄罗斯媒体发表署名文章。,Negative
1242,1744,1762,2023-03-20,杨紫两部剧获微博年度人气剧集,导语：杨紫两部剧《余生，请多指教》《沉香如屑·沉香重华》获微博年度人气剧集,Positive
1243,1745,1763,2023-03-20,谭松韵晒新疆雪景随拍,导语：谭松韵晒新疆雪景随拍，真的是氛围感满满呀,Positive
1244,1747,1765,2023-03-20,杨颖马天宇宣璐汪卓成尘缘花絮,导语：杨颖、马天宇、宣璐、汪卓成《尘缘》花絮,Negative
1245,1748,1766,2023-03-20,杜华杨天真合体上节目,导语：杜华杨天真合体录制《嗨城市猎人》！好想看两位老板在线互评！,Positive
1246,1749,1767,2023-03-20,开啥都要喝开水,导语：开学、开工、开会、开玩、开跑、开球、开麦、开练、开考…万物皆可“开”！和康师傅喝开水一起，放肆玩“开”，开啥都要喝开水，打开喝水新方式！,Negative
1247,1750,1768,2023-03-20,被这些花语含义打动到了,导语：该如何留住春天？天猫会员日首次发布鲜花NFT，让春天的花朵永恒。,Positive
1248,1751,1769,2023-03-20,女子寺庙游玩遇到新式鬼屋,导语：女子去寺庙游玩遇“十八层地狱阎王殿”。林女士称，自己当时想着去寺庙走走，准备离开时就在一个比较偏僻的地方发现了这个鬼屋，因为是一个人就没敢进去。林女士表示很神奇，第一次见开在寺庙里的鬼屋。,Negative
1249,1752,1770,2023-03-20,吴磊说周雨彤的口头禅,导语：吴磊说周雨彤的口头禅：我唉，我周雨彤唉！,Positive
1250,1753,1771,2023-03-20,为什么不建议年轻人去摆摊,导语：你喜欢在地摊上买啥吃的？,Negative
1251,1754,1772,2023-03-20,狂飙版美人鱼,导语：《狂飙》版美人鱼,Negative
1252,1755,1773,2023-03-20,妍珍演我上班,导语：妍珍演我上班,Positive
1253,1756,1774,2023-03-20,泰国真的已经贵到去不起了吗,导语：经历了疫情三年，中国在2022年底重新开放后，泰国成了第一大出境旅游目的地。但随着第一批中国旅行者涌入泰国，物价上涨、“去不起”，成了网络上的最大声量，“泰国不再是那个可以穷游的泰国了”，仿佛成为一种网络共识。,Positive
1254,1758,1776,2023-03-20,贺峻霖报道北电第一课无名,导语：贺峻霖昨天报道了北电开学的第一课无名，真的是好优秀啊,Positive
1255,1759,1777,2023-03-20,李现官宣加盟微博之夜,导语：终于等到你！@李现ing 官宣加盟微博之夜，让我们在微博之夜和现哥不见不散！,Positive
1256,1760,1778,2023-03-20,钢铁丝路好风光,导语：中老铁路国际旅客列车的开行，对于方便沿线民众出行、推动两国旅游等产业发展、促进两国经贸往来和共建“一带一路”高质量发展，具有十分重要的意义。,Positive
1257,1761,1779,2023-03-20,辅警往身上浇了盆水后冲进火场,导语：近日，湖北省通山县一民房深夜被柴火引燃，火光冲天，几名儿童被困火场。驻村辅警舒诚树接来一盆冷水从头到脚浇下，之后冲进火海，肩扛手拉抢出4个吓呆的孩子。,Positive
1258,1764,1782,2023-03-20,李湘辟谣主持乘风破浪,导语：近日，网传@主播李湘 将主持《乘风破浪》，引发网友热议。对此，李湘发文辟谣：“不会去参加乘风破浪主持工作！,Negative
1259,1765,1783,2023-03-20,女生为见偶像花花被骗1140元,导语：近日，浙江嘉兴，海宁一女生在网上看到有人出售偶像华晨宇演唱会的门票，多次转账后发觉被骗。,Negative
1260,1766,1784,2023-03-20,唐嫣的仪态,导语：唐嫣的仪态绝了，这身材是女孩见了都嘶哈的水平，期待美女多多营业,Positive
1261,1767,1785,2023-03-20,张兰回应海外欠债9.8亿,导语：近日，美国联邦地区法院公布的一份判决书显示，张兰仍拖欠CVC基金1.42亿美元（约合人民币9.8亿元）及其利息。张兰欠9.8亿未还家族信托被击穿，用之购入的一套纽约公寓也即将被执行还款，相关消息引发热议。,Negative
1262,1768,1786,2023-03-20,直播平台回应苏州杀夫女子打赏金额,导语：19日下午，男主播所在公司相关负责人告诉记者，女子确实给男主播打赏过，但远远没有达到这个金额。“我们了解过，男主播收入也没这么多。”,Negative
1263,1770,1788,2023-03-20,徐冬冬吴卓羲老板娘3开机路透,导语：王晶新片《老板娘3》开机，主演@徐冬冬 @Ron吳卓羲，期待新片！,Positive
1264,1771,1789,2023-03-20,我驻中非使馆发布安全提醒,导语：据俄罗斯卫星通信社、法新社等媒体报道，中非共和国班巴拉市官员称，当地一家金矿厂19日遇袭，造成中国公民9人死亡，两人受伤。,Positive
1265,1772,1790,2023-03-20,姆巴佩两失单刀,导语：法甲第28轮，巴黎主场0-2不敌雷恩，结束联赛四连胜！姆巴佩在比赛中两失单刀！,Positive
1266,1773,1791,2023-03-20,张译说准备尝试一下演李清照,导语：张译说准备尝试一下演李清照,Positive
1267,1774,1792,2023-03-20,研究称男性也有最佳生育年龄,导语：1月发表在《自然-生态与进化》上的一项研究表明，包括人类在内的诸多物种中，男性也有最佳生育年龄。,Positive
1268,1776,1794,2023-03-20,张兰欠9.8亿未还家族信托被击穿,导语：近日，俏江南创始人张兰境外家族信托被击穿的消息引发市场关注。,Positive
1269,1777,1795,2023-03-20,水瓶座到底在焦虑什么,导语：别人武装到牙齿去交易爱情水瓶赤身裸体像叶问去参加二战一样追求真心；别人三十而立有车有房有家庭水瓶寡到三十天天还买玩具看动画片，情人节跑去垃圾桶里捡鲜花；别人卷生卷死要出人头地水瓶最大的梦想就是被富婆包养，无所事事地养花养草收租晒太阳；,Positive
1270,1778,1796,2023-03-20,女子去年双11网购家具仍未发货,导语：3月19日，内蒙古。刘女士去年双11期间从网上订购了一款家具，但商家接连以疫情、过年、元宵节为由5个月迟迟不发货，直到最近，商家联系刘女士称因送货地址太远要求刘女士自提，不然只能为其退款。,Negative
1271,1779,1797,2023-03-20,台湾日月潭九蛙叠像全部露出,导语：中时新闻网等台媒消息称，台湾南投县日月潭因近期配合下游农业灌溉用水，水位直落，大降超过7米，蓄水率仅为54.6％创今年新低。受此影响，日月潭知名景点、被游客视为潭区水情指标的“九蛙叠像”，九蛙近日全露出。此外，潭区的“神秘黑洞”——日月潭溢流井建筑本体也露了出来，成为“旱象奇观”,Positive
1272,1780,1798,2023-03-20,Lisa钢管舞蹈视频,导语：Lisa演唱会跳钢管舞视频，啊啊啊啊啊好绝了！！,Negative
1273,1781,1799,2023-03-20,这就是猫界双开门吧,导语：这种双开门体格的小猫咪放韩漫里得是什么身价啊！,Negative
1274,1782,1800,2023-03-20,网曝重庆瑞鹏宠物医院医生虐待猫咪,导语：3月18日，网曝重庆瑞鹏宠物医院（龙山分院）医生虐待猫咪。网传视频中，绿衣男子数次抽打、脚踢踹猫咪。,Negative
1275,1783,1801,2023-03-20,雅思组合击败韩国队获混双冠军,导语：北京时间3月19日，2023年全英羽毛球公开赛，中国组合郑思维/黄雅琼2-1战胜韩国队，夺得混双冠军！,Positive
