,index,Unnamed: 0,Date,Title,Introduction,prediction
671,1184,1232,2023-09-01,男子点外卖备注放我出来骑手报警,导语：近日，浙江嘉兴。男子给女子点奶茶备注“阿彤，放我出来好不好”，引起外卖员宋师傅的警觉。,Positive
672,1186,1234,2023-09-01,男生车祸失去右臂欲分手女友骂好傻,导语：8月31日，四川成都。大二男生因车祸失去右臂后，不想拖累女友，几次提出分手，女友不离不弃，一直照顾男生。,Negative
673,1187,1235,2023-09-01,重庆人有自己的遛弯方式,导语：8月28日至9月3日，重庆开启 “遛遛节”，让市民和游客尽情citywalk。,Negative
674,1188,1236,2023-09-01,陆毅rap对我眼睛很友好,导语：@陆毅 在《没时间后悔》里成rap担当，黑西装、金丝眼镜，再加上一些雅痞感，简直鲨疯了,Positive
675,1190,1238,2023-09-01,迎击台风苏拉,导语：今年第9号台风“苏拉”，正趋近广东海面。广东省气象部门预计，“苏拉” 较大可能于粤东沿海地区登陆，也有可能在我省东部近岸海面向西偏南方向移动。广东省气象部门表示，虽然“苏拉”后期路径仍存在不确定性，但其对珠江口以东海域及沿海地区的影响是明确的，需及时做好防御准备。,Positive
676,1191,1239,2023-09-01,许光汉帅的很稳定,导语：许光汉帅的好稳定！,Negative
677,1192,1240,2023-09-01,骄阳伴我连更17天,导语：《骄阳伴我》连更17天！该剧由宋晓飞执导，李潇、姜无及编剧，肖战、白百何、田雨、朱珠领衔主演。今晚20:30，锁定CCTV-8、爱奇艺、腾讯视频，不见不散！,Negative
678,1194,1242,2023-09-01,男生上门订婚准备了24束花,导语：8月21日，河北雄县，男生上门订婚时准备了24束花。当事人刘女士称，他是按照我的年龄定的，还给在场其他女性也准备了花，很多细节感动了我。,Positive
679,1198,1246,2023-09-01,六公主十一首播人生大事,导语：CCTV-6国庆片单陆续揭晓！率先公布的，是很多观众期待已久的电影《人生大事》——影片由刘江江编剧并执导，朱一龙领衔主演，杨恩又、王戈、刘陆、罗京民等主演，讲述殡葬师莫三妹与“孤儿”武小文之间互相温暖的人生际遇。,Positive
680,1199,1247,2023-09-01,王俊凯出发青岛,导语：王俊凯出发青岛！,Negative
681,1202,1250,2023-09-01,丫丫吃笋像在耍金箍棒,导语：好吃的竹笋在哪里？“丫丫”一下就找到了！,Positive
682,1204,1252,2023-09-01,外国人有多喜欢中国的手机壳,导语：外国人有多喜欢中国的手机壳,Positive
683,1205,1253,2023-09-01,伯远来披荆斩棘当舞蹈老师了,导语：@伯远 初舞台说来披荆斩棘当弟弟，结果一公伯远就“弟弟”梦幻灭，给飘移组@信-苏见信 @王耀庆工作室 @张栋梁Nicholas @魏哲鸣Miles 四位哥哥当舞蹈老师,Positive
684,1209,1257,2023-09-01,陈伟霆说这话时魏大勋就在旁边,导语：《一起露营吧》陈伟霆神预言，说这句话的时候魏大勋就在身边,Positive
685,1210,1258,2023-09-01,依法打击邪教观音法门,导语：如今，随着生活水平的提高，人们对于健康生活的确越发关注，并且对于愈发严峻的环境问题，人人都想贡献出一份自己的力量，但是，利用人们的善心和好意来达到自己无耻的目的，“观音法门”这种行径实在令人不齿。希望大家在今后的生活中都能擦亮眼睛，不要让邪教分子利用了自己的善意。,Negative
686,1212,1260,2023-09-01,前任4,导语：电影《前任4：英年早婚》将于9月28日上映！走过十年，爱情的命题常出常新，这次他们将如何见招拆招？,Negative
687,1213,1261,2023-09-01,王鹤棣平时都是破坏感,导语：哈哈哈哈哈哈哈王鹤棣别看是恶评,Positive
688,1214,1262,2023-09-01,没时间后悔全员西装杀,导语：本期《披荆斩棘》公演舞台《没时间后悔》全员上演西装杀，每一帧都很养眼！,Positive
689,1215,1263,2023-09-01,丈夫去世后女子自驾9万公里游遍中国,导语：浙江金华，丈夫去世后，年过六旬的萍姐用一年时间将丈夫走过的路都走了一遍，接着就彻底放下，开始一个人的自驾中国游，近三年来，她行程九万多公里，去了284个城市。,Positive
690,1217,1265,2023-09-01,张栋梁叫鬼脚梁的原因,导语：@张栋梁Nicholas 因为练舞练到左右脚不分，喜提“鬼脚梁”新外号，脚已经不受控了,Positive
691,1218,1266,2023-09-01,关智斌徐良何展成悬溺,导语：#披荆斩棘#一公，关智斌@關智斌 、@徐良L 、@JawnHa何展成《悬溺》舞台堪称一个绝美,Positive
692,1222,1270,2023-09-01,第十八届金鹿奖提名名单,导语：第十八届金鹿奖提名名单公布！,Negative
693,1223,1271,2023-09-01,朋友圈里的显眼包,导语：盘点朋友圈里的显眼包,Positive
694,1225,1273,2023-09-01,新疆三文鱼喜获丰收,导语：8月26日，新疆尼勒克县三文鱼养殖喜获丰收，今年预计将实现3000吨量产的“小目标”。,Negative
695,1226,1274,2023-09-01,第一届05后大学生来了,导语：微博校园2023开学季短片《下一站，大学》，愿下⼀次帷幕盛⼤开场，我们都能在舞台中央找到⾃⼰青春的模样……,Positive
696,1227,1275,2023-09-01,张小斐新剧爽文女主,导语：张小斐新剧《好事成双》今天更新预告，预告里张小斐饰演的林双收集老公出轨证据，怒怼渣男，看得我好爽！她还说“我想要有尊严的赢”，简直爽文女主,Negative
697,1228,1276,2023-09-01,张晚意孙怡美拉德风剧照,导语：张晚意孙怡美拉德风剧照,Positive
698,1229,1277,2023-09-01,披荆斩棘,导语：人生滚烫，奋进万岁。《披荆斩棘》8月25日起，每周五周六12点单更双更交替上线！,Negative
699,1230,1278,2023-09-01,与凤行预约人数突破300万,导语：与凤行站内预约人数突破300万,Negative
700,1231,1279,2023-09-01,迪丽热巴生活合影的tips,导语：迪丽热巴生活合影的tips,Positive
701,1232,1280,2023-09-01,哈利波特下凡了,导语：当我看到这些小技巧，我的反应和他一样，仿佛是个弱智....,Positive
702,1234,1282,2023-09-01,这哪是开学这是进了晨晨窝,导语：8月31日，湖南。家长以为自己孩子名字独一无二，开学一进教室发现满屋子全是晨晨。,Negative
703,1237,1285,2023-09-01,旧照和现在长得一模一样的爱豆们,导语：旧照和现在长得一模一样的爱豆们,Negative
704,1238,1286,2023-09-01,前任4孟云林佳体面告别,导语：你会和前任好好说再见吗？《前任4：英年早婚》孟云林佳时隔多年再重逢，之前没机会说一句再见。这一次，体面的告别吧，再见，不负遇见。电影将于9月28日上映。,Negative
705,1239,1287,2023-09-01,曾黎到底有多少好看的耳饰,导语：曾黎到底有多少好看的耳饰,Positive
706,1241,1289,2023-09-01,李东海李赫宰成立新公司,导语：SUPER JUNIOR成员李赫宰李东海官宣离开SM，成立新公司ode,Positive
707,1245,1293,2023-09-01,砺志逐梦正当时,导语：砺志逐梦正当时，加油！,Positive
708,1247,1295,2023-09-01,中国驻日使馆披露被骚扰细节,导语：8月24日，日本启动福岛核污染水排海后，我驻日使馆工作电话及部分馆员个人电话接到大量显示为日本当地打来的骚扰电话。一些人在电话中情绪激动，言语用词极具攻击性。与此同时，使馆部分传真机也收到内容十分激进的信件。部分右翼反华势力来使馆大门前滋扰闹事，使馆正常办公秩序受到很大影响。,Positive
709,1248,1296,2023-09-01,小孩开学应该准备些什么,导语：神兽归笼，家长们需要做好哪些准备？一键查收开学必备清单~,Positive
710,1251,1299,2023-09-01,我知道我爱你,导语：电视剧《我知道我爱你》今日首发心有萤火版预告，浪漫之旅敬请期待...,Positive
711,1254,1302,2023-09-01,费翔通宵翻译封神英文字幕,导语：封神英语字幕是费翔翻译的，而且还通宵翻译,Negative
712,1255,1303,2023-09-01,五月天西安,导语：演出主题：五月天好好好想见到你演出日期：2023年9月8、9、10日演出地点：西安奥体中心体育场,Negative
713,1261,1309,2023-09-01,果然没有一顿打是白挨的,导语：#果然没有一顿打是白挨的,Negative
714,1262,1310,2023-09-01,黄子韬嘴在前面飞脑子在后面追,导语：《星电音联盟》黄子韬嘴在前面飞脑子在后面追,Positive
715,1263,1311,2023-09-01,尼龙九月刊文俊辉封面,导语：文俊辉登上尼龙9月刊封面，9月1日释出。,Negative
716,1266,1314,2023-09-01,习近平回信勉励安徽省潜山野寨中学新考取军校的同学们,导语：中共中央总书记、国家主席、中央军委主席习近平近日给安徽省潜山野寨中学新考取军校的20名同学回信，对他们予以亲切勉励。,Positive
717,1267,1315,2023-09-01,大学生请假捐造血干细胞救助患者,导语：近日，在河北石家庄，男生跟老师请假去医院捐献造血干细胞救助白血病患者。造血干细胞捐献者名叫李旭，是一名“00”后，退伍后进入大学学习。网友：谢谢你，勇敢的少年。,Positive
718,1268,1316,2023-09-01,谢娜希望苏可以后少拍一点意难平的戏,导语：谢娜希望苏可以后少拍一点意难平的戏,Positive
719,1270,1318,2023-09-01,2023年小学入学人数达近年峰值,导语：教育部基础教育司司长田祖荫30日表示，受人口政策影响，一些大中城市今年的小学入学人数都达到了近年来的峰值。,Negative
720,1272,1320,2023-09-01,TaylorSwift巡演电影预告片释出,导语：期待住啦,Positive
721,1273,1321,2023-09-01,吴磊说骑行是我的生活,导语：吴磊采访谈骑行对于他来说的意义,Negative
722,1278,1326,2023-09-01,减肥为什么先养肝,导语：减肥为什么先养肝？,Positive
723,1279,1327,2023-09-01,民警1小时找回被盗金手镯女子笑到起飞,导语：8月27日，蚌埠五河县一小区住户报警称，家中黄金饰品被盗，价值1万多元。蚌埠警方民警现场勘查后未发现被盗痕迹，随后又仔细查找，最终在家中药盒里找到“被盗”黄金。面对“失而复得”的黄金，报警人开心大笑到起飞。,Positive
724,1282,1330,2023-09-01,骄阳伴我开通角色号,导语：骄阳伴我开通角色号！,Negative
725,1283,1331,2023-09-01,这就是淡颜撕漫感吧,导语：极 致 淡 颜 撕 漫 感,Positive
726,1285,1333,2023-09-01,JYP大楼天花板破了漏水中,导语：Jyp大楼漏水,Negative
727,1288,1336,2023-09-01,缅北电诈头目姐夫等225人被抓,导语：近日，新乡警方捣毁缅北一特大电诈集团，先后共抓获涉案犯罪嫌疑人225名，其中境外窝点的诈骗人员达到169名，包括绰号“姐夫”的电诈头目赵某峰也一起落网，据了解，该电诈案涉及诈骗金额达1.4亿元，被害人遍及全国各地达1000余人。,Positive
728,1289,1337,2023-09-01,习近平复信史迪威将军后人,导语：8月29日，国家主席习近平复信美国史迪威将军外孙约翰·伊斯特布鲁克。,Negative
729,1290,1338,2023-09-01,各大卫视删除宋祖儿相关微博,导语：各大卫视陆续删除宋祖儿相关微博,Negative
730,1292,1340,2023-09-01,这不是何群成晓诗婚后生活吗,导语：起猛了，真的看到何群和成晓诗的婚后生活了！,Positive
731,1293,1341,2023-09-01,一路朝阳oe,导语：电视剧一路朝阳结局是不是oe了？,Negative
732,1296,1344,2023-09-01,女大学生被对面卧铺大叔多角度偷拍,导语：8月31日，女子发视频称在K8708列车上，被一大叔持手机偷拍。当事人表示，自己是大学生，大叔有四五十岁的样子。找来乘务员后，他还坚持自己没有偷拍，承认偷拍后在他的手机相册里，看到拍了好几段自己和闺蜜的视频，还是不同角度的。最终，乘务员将男子带走。,Positive
733,1298,1346,2023-09-01,声生不息港乐季2拟邀阵容,导语：声生不息港乐季2拟邀阵容,Positive
734,1299,1347,2023-09-01,奥本海默没拍的历史真相,导语：电影《奥本海默》未提的历史真相有哪些？！核试爆后遗症，临界事故，海森堡暗杀计划等等！,Negative
735,1300,1348,2023-09-01,女子假离婚后发现丈夫有孩子公婆也知情,导语：8月30日，北京房山法院公开了一起案件。彭女士在老家照顾孩子，她的丈夫杨某在北京市开公司挣钱养家。2020年10月，杨某打电话说，自己生意失败了，欠了很多高利贷。为了不牵连妻儿，想办理“假离婚”。 彭女士信以为真，当月便和杨某办理了离婚手续。离婚后，杨某如人间蒸发般音讯全无。,Negative
736,1302,1350,2023-09-01,虞书欣点了东北黏糊麻辣烫,导语：在中国长春电影节开幕式现场，导演冯小刚携手演员虞书欣接受了央视频的采访。冯小刚透露：影片《非诚勿扰3》会是一部喜剧感强、同时又很温情的电影。提到来长春参加电影节的感受，虞书欣推荐了东北美食。,Negative
737,1303,1351,2023-09-01,山东开海在即14000艘渔船蓄势待发,导语：8月31日，记者从海事部门获悉，为期4个月的黄渤海水域休渔期将于9月1日结束，山东沿海各大渔港约14000艘渔船将集中出海作业。,Negative
738,1306,1354,2023-09-01,老师我想请假去救个人,导语：近日，在河北石家庄，男生跟老师请假去医院捐献造血干细胞救助白血病患者。造血干细胞捐献者名叫李旭，是一名“00”后，退伍后进入大学学习。网友：谢谢你，勇敢的少年。,Positive
739,1307,1355,2023-09-01,100万存量房贷每年可省5000多元利息,导语：8月31日，央行、金融监管总局通知降存量首套房贷利率。解读来了！,Negative
740,1309,1357,2023-09-01,上错花轿嫁对郎再火的唯一受害者,导语：上错花轿嫁对郎再火的唯一受害者是…,Negative
741,1311,1359,2023-09-01,对黄奕永远李玉湖滤镜,导语：对黄奕永远李玉湖滤镜,Negative
742,1312,1360,2023-09-01,男朋友以为是造型拍了下来,导语：男朋友以为是造型拍了下来……,Positive
743,1313,1361,2023-09-01,台风红色预警继续发布,导语：预计，台风苏拉将于9月1日夜间到2日上午在广东惠东到台山一带沿海登陆，也不完全排除在广东中部近岸海面向西偏南方向移动的可能。,Positive
744,1314,1362,2023-09-01,何洁瘦了近70斤,导语：何洁瘦了近70斤,Positive
745,1315,1363,2023-09-01,赵露思把自己穿身上,导语：赵露思《火星情报局》录制穿了自己的表情包衬衫,Negative
746,1317,1365,2023-09-01,国防部回应何时解决台湾问题,导语：台湾方面近日发布报告称，大陆方面可能会在未来几年推动解决台湾问题。国防部新闻发言人吴谦大校今天回应，台湾的前途在于国家统一，只能也必须由包括台湾同胞在内的全体中国人民来共同决定。,Positive
747,1319,1367,2023-09-01,男子离婚两月后发现2岁儿子非亲生,导语：发现妻子何某疑与他人有染后，贵州男子闵某决定和妻子协议离婚，约定2岁的孩子由自己抚养，并承担双方婚姻存续期间的所有共同债权债务。,Negative
748,1321,1369,2023-09-01,百兽讲本赛季的自己,导语：百兽讲述本赛季的自己,Positive
749,1323,1371,2023-09-01,魏哲鸣披荆斩棘repo只有一个字,导语：魏哲鸣披荆斩棘repo只有一个字帅！,Positive
750,1325,1373,2023-09-01,欧冠死亡之组,导语：每一年的小组赛抽签，最有看点的就属死亡之组了，今年自然也不例外。你认为今年哪支豪门最有可能掉进死亡之组？,Positive
751,1327,1375,2023-09-01,墨菲定律,导语：#墨菲定律# 墨菲定律是由美国著名工程师爱德华·墨菲，做出的重要推证。此观点中心主旨围绕，事情如果有变坏的可能，无论这种可能性有多小，它总会发生，和，如果有两种选择其中一种将导致灾难，则必定会有人做出这种选择，所展开。,Negative
752,1328,1376,2023-09-01,新的起点,导语：坚持走下去，迎接新的起点～……,Positive
753,1330,1378,2023-09-01,美国商务部长乘中国高铁让美媒纠结,导语：8月29日，美国商务部长雷蒙多在北京乘坐高铁前往上海。美媒在报道此事时提到一个细节——同样的距离，中国的高铁仅需四个半小时，而美国国家铁路客运公司的列车需要18到24小时。,Negative
754,1331,1379,2023-09-01,台风苏拉趋向广东海面,导语：8月29日，今年第9号台风“苏拉”位于菲律宾以东洋面，未来将穿过巴士，31日进入南海，随后趋向广东沿海海面。由于“苏拉”右侧1500公里左右有台风“海葵”，31日后双台风距离缩短，可能产生藤原效应，因此考虑“苏拉”路径更西，趋向广东沿海或掠过沿海。,Negative
755,1332,1380,2023-09-01,女子账户突然多出800万元吓得报警,导语：近日，苏州市民陈女士（化姓）报警称，自己的银行卡中突然到账了800万元。她非常害怕，担心会不会是诈骗，想请派出所帮忙核实一下。经查，这笔巨款真实存在。后银行方面确认，系汇款人转错了账户，遂将800万元退回。,Negative
756,1333,1381,2023-09-01,田曦薇敖瑞鹏的身高差,导语：《花轿喜事》田曦薇敖瑞鹏的身高差,Negative
757,1336,1384,2023-09-01,王源明天飞美国,导语：王源明天飞美国！,Negative
758,1342,1390,2023-09-01,你还在开空调吗,导语：近日，受到降水影响，江苏的清晨着实是有了秋天的味道。,Positive
759,1343,1391,2023-09-01,蔡文静韩东君浴室吻,导语：蔡文静韩东君浴室吻名场面来了，氛围感拉满，但没想到浴室里全是人[允悲],Positive
760,1344,1392,2023-09-01,广东一比一复刻故宫,导语：高保真异地还原，紫禁城落地佛山。岭南皇宫三大殿，门外竟然是水田！,Negative
761,1345,1393,2023-09-01,李湘 我已退休,导语：#李湘说要好好享受退休美好的生活# 羡慕退休生活[awsl] ​,Positive
762,1346,1394,2023-09-01,降存量首套房贷利率,导语：《关于降低存量首套住房贷款利率有关事项的通知》↓↓,Negative
763,1349,1397,2023-09-01,DRG夏季赛淘汰,导语：在今日的比赛中以3:4的比分负于苏州KSG后，佛山DRG本赛季的旅程宣告止步于败者组第三轮。,Positive
764,1351,1399,2023-09-01,欧冠32强全部出炉,导语：2023-24赛季欧冠小组赛抽签结束，完整分组结果出炉！巴黎、多特、AC米兰、纽卡造超级死亡之组。,Positive
765,1352,1400,2023-09-01,内娱银发漫撕男,导语：这是你最爱的银发漫撕男吗？你觉得谁hold住了银发造型～,Positive
766,1353,1401,2023-09-01,第一次不想让男女主谈恋爱,导语：《装腔启示录》这场暧昧拉扯终于来到高潮部分！只撩不爱的韩东君 主动亲吻蔡文静，亲完就跑～不想让他俩谈恋爱，这种暧昧拉扯才是最甜的！,Positive
767,1358,1406,2023-09-01,YG新女团或将亮相BLACKPINK演唱会,导语：BABYMONSTER或将亮相BLACKPINK首尔演唱会,Positive
768,1361,1409,2023-09-01,蔡老板被封号,导语：蔡老板被封号～,Positive
769,1368,1416,2023-09-01,毛不易说在台上做i人沉默震耳欲聋,导语：新浪盛典突击队✖东方风云榜突击@毛不易 手撕热搜来啦！,Positive
770,1371,1419,2023-09-01,为什么一紧张会有鸡皮疙瘩,导语：为什么一紧张会有鸡皮疙瘩,Positive
771,1372,1420,2023-09-01,捡了东西的狼,导语：狼王捡到了一只小奶狗，然后在把它养大的过程中发生了很多事情~,Positive
772,1373,1421,2023-09-01,灯塔2023暑期档剧集榜单,导语：灯塔专业版2023年暑期档剧集报告发布。据报告数据显示，2023年暑期档剧集供应持平去年，大盘总播放同比上涨13.9%，中腰部项目市占提升，同比上升5%。,Negative
773,1374,1422,2023-09-01,蒋依依敖子逸好嗑,导语：蒋依依和敖子逸太好嗑了吧！,Negative
774,1377,1425,2023-09-01,朱一龙新片入围多个国际电影节,导语：朱一龙新片入围多个国际电影节,Positive
775,1380,1428,2023-09-01,小玖掉点,导语：小玖掉点,Positive
776,1381,1429,2023-09-21,习近平在浙江考察调研,导语：出席杭州第19届亚洲运动会开幕式前夕，9月20日，习近平总书记深入浙江金华、绍兴，先后考察义乌市后宅街道李祖村、义乌国际商贸城、枫桥经验陈列馆、浙东运河文化园。总书记此行聚焦基层实践的探索经验。,Positive
777,1382,1430,2023-09-21,网红老婆爱吃巧乐兹发文道歉,导语：近日，网红小慧君虚构性骚扰已刑事立案，引发关注。9月21日，当初为小慧君发声的网红姚某杰（“老婆爱吃巧乐兹”）发布道歉信，表示自己当初轻信他人经历，在未看到判决书的情况下帮忙转发，对当事人孙灏羽造成名誉影响，在此向孙灏羽先生及所属单位赤度文化公司深表歉意。,Negative
778,1384,1432,2023-09-21,来杭州看亚运吃什么,导语：解馋又下饭的美味篇章与你的味蕾相遇，更有亚运风采与杭州美景相伴！向生活小美好出发，来央视频收看《“小美好”中国行 解馋篇》 ，让我们一起美好启程，解锁杭州亚运美好滋味！,Negative
779,1386,1434,2023-09-21,五哈4阵容官宣,导语：《五哈4》阵容官宣,Positive
780,1390,1438,2023-09-21,国足亚运队4比0缅甸,导语：谭龙5分钟梅开二度，王振澳凌空抽射破门，戴伟浚头球锁定胜局。国足亚运队两战全胜，大比分赢球久违了，继续加油！,Positive
781,1391,1439,2023-09-21,中国又一特大城市诞生,导语：中国特大城市迎来扩容，苏州跻身特大城市行列。,Negative
782,1392,1440,2023-09-21,太子奶,导语：太子奶是中国乳酸菌品牌，曾经在中国乳酸菌饮料行业占据“龙头”地位。后期因为一系列不成功的资本运作和内部管理等问题陷于风雨飘摇之中......小伙伴儿们，都来说说那些年我们一起喝过的太子奶吧！,Positive
783,1393,1441,2023-09-21,赵露思和她的双开门保镖合照,导语：赵露思和她的双开门保镖合照,Positive
784,1394,1442,2023-09-21,卢昱晓新人美时期,导语：卢昱晓这触动人心的新人美，好美好清冷,Negative
785,1396,1444,2023-09-21,救4人00后战士一等功喜报送到家,导语：今年7月，正在休假的柯东贤路遇4名村民落水，他跳入水中，在10多分钟内连救4人。点赞！,Positive
786,1397,1445,2023-09-21,发现我嗑的cp也在嗑自己cp,导语：发现我嗑的cp也在嗑自己cp,Positive
787,1398,1446,2023-09-21,陈都灵到底救了多少场,导语：所以……陈都灵到底救了多少场啊🤔,Positive
788,1400,1448,2023-09-21,欧文设计安踏新系列,导语：@KyrieIrving 担任安踏篮球CCO，双方启动全新商业合作模式打造专属个人产品线。,Negative
789,1401,1449,2023-09-21,三胞胎兄弟大学毕业一起参军,导语：近日，安徽省马鞍山市的三胞胎兄弟张童文、张童武、张童双从合肥乘车前往新疆奔赴军营。今年6月，三兄弟大学毕业，下半年征兵工作刚启动，他们就主动报名。顺利通过考核后，三兄弟主动提出“到边疆去，到祖国最需要的地方去”。,Positive
790,1402,1450,2023-09-21,不要相信生理期前的大脑,导语：不要相信生理期前的大脑！！,Positive
791,1403,1451,2023-09-21,刘诗诗复古蕾丝穿搭,导语：刘诗诗复古蕾丝穿搭,Positive
792,1405,1453,2023-09-21,15岁女生在戒网瘾学校遭教官性侵,导语：今年年初，多家媒体曝出位于郑州市中牟县的河南省雅圣思素质教育基地（以下简称“雅圣思”）打骂体罚学生事件，其行为包括“扇巴掌、喷辣椒水、背轮胎跑步”等。,Positive
793,1406,1454,2023-09-21,叙利亚总统到访迎宾仪式,导语：9月21日，叙利亚总统巴沙尔乘飞机抵达杭州萧山国际机场。,Positive
794,1409,1457,2023-09-21,只有朴彩英续约YG,导语：21日，韩媒报道，BLACKPINK只有朴彩英续约YG，JENNIE、金智秀、LISA不续约YG ​​。,Positive
795,1412,1460,2023-09-21,她被困在考研考编里的五年,导语：大学毕业后的四年，刘同绝大多数时间都是在老家那间10平米的小卧室里度过的。从2018年第一次备考研究生的春天算起，到2023年的夏天，她已经在书桌前坐了5年，在老家房间里整整封闭了4年。这是她的21岁到26岁。,Positive
796,1413,1461,2023-09-21,弟弟发了工资先给我了,导语：弟弟发了工资先给我了,Positive
797,1414,1462,2023-09-21,顾客吐槽茶颜悦色点餐方式像智商税,导语：9月20日，湖南长沙，有网友吐槽茶颜悦色营销方式不合理。 顾客吴先生称：自己以为是排队扫码点餐，等排到自己才被告知，需要先去另外一边付款拿取餐码，然后再拿取餐码排队扫码取餐。自己排错了队，只好重新排，拿到奶茶花了将近五十分钟。,Negative
798,1415,1463,2023-09-21,成毅谈和张予曦三搭感受,导语：成毅谈和张予曦三搭感受,Positive
799,1419,1467,2023-09-21,孟钰活成了安欣的样子,导语：李一桐新剧《不可告人》穿警服演警察，圆了孟钰没能跟安欣在一起的遗憾！,Positive
800,1421,1469,2023-09-21,父母吃席用纸巾盒给27岁女儿打包虾,导语：9月19日，山西晋中。女子晒出父母在外面吃席回家，用纸巾盒给自己打包了几只大虾。,Positive
801,1422,1470,2023-09-21,王鹤棣美拉德穿搭,导语：王鹤棣美拉德穿搭,Positive
802,1423,1471,2023-09-21,真的建议年轻人要有前瞻性,导语：来快手搜索挑战你冠军，和冠军孙一文一起出击，助力亚运。,Positive
803,1425,1473,2023-09-21,封神曾在新疆江布拉克取景,导语：中国首部国民神话史诗电影《封神第一部：朝歌风云》今日网播上线，封神曾在新疆江布拉克取景，一起看新疆万亩麦田。,Positive
804,1426,1474,2023-09-21,简约融入亚运筹办的每处细节,导语：亚运之约将启。从场馆搭建到赛事运行，再到赛后场馆的规划，回顾这场盛会的筹备历程，“简约”的办赛特色融入杭州亚运筹办的每处细节之中。,Positive
805,1428,1476,2023-09-21,爱吃排骨和雪梨的都沉默了,导语：爱吃排骨和雪梨的都沉默了……,Positive
806,1429,1477,2023-09-21,周杰伦太原演唱会,导语：为庆祝出道20周年！周杰伦「嘉年华」世界巡回演唱会太原站将于2023年9月21日、22日、23日、24日空降山西红灯笼体育场，震撼开唱！,Negative
807,1431,1479,2023-09-21,张小斐新剧这是在下一盘多大的棋,导语：张小斐在新剧《好事成双》里到底要下多大一盘棋，跟小三联手找出轨男证据，还要夺回女儿的抚养权!,Negative
808,1432,1480,2023-09-21,习近平将出席杭州亚运会开幕式,导语：国家主席习近平将于9月22日至23日出席杭州第19届亚洲运动会开幕式，并为来华出席开幕式的外国领导人举行欢迎宴会和双边活动。,Positive
809,1433,1481,2023-09-21,白象中国面传承中国荣耀,导语：中国女足、女排、女篮代表着民族新时代的精神力量，白象作为一家有民族情怀的中国面品牌，将与中国女子三大球共同传承起中国荣耀。,Positive
810,1434,1482,2023-09-21,安踏欧文之盾,导语：欧文全新logo——欧文之盾，正式公布。,Negative
811,1437,1485,2023-09-21,逛大集治好了我的精神内耗,导语：逛大集是一个自我疗愈的过程,Positive
812,1438,1486,2023-09-21,劝新人上班不要太用力,导语：劝新人上班不要太过于用力！,Negative
813,1439,1487,2023-09-21,女儿看妈妈太瘦心疼得直掉泪,导语：近日，江苏徐州，妈妈穿了一件黑色的衣服，女儿看到后说妈妈“你能不能吃胖点”，说着说着竟哭了起来。妈妈感动地抱着女儿安慰：“我这是黑色衣服显瘦，你摸摸我有肉……”还答应女儿以后好好吃饭，吃得胖胖的。,Positive
814,1442,1490,2023-09-21,美剧天赋异禀,导语：天赋异禀资源+卫星：qq381354636,Positive
815,1443,1491,2023-09-21,衢州一农村小学一家委会主任开起免费托管班,导语：学生“常丢作业”？衢州农村小学的这名家委会主任开起免费托管班。,Positive
816,1446,1494,2023-09-21,涵艺爆料TES解散教练组,导语：休赛期大地震？涵艺爆料：TES与RA已经将教练组解散。,Positive
817,1449,1497,2023-09-21,林双卫明cp名双目失明,导语：《好事成双》林双卫明cp名“双目失明”，也太妙了！,Positive
818,1450,1498,2023-09-21,黄健翔今晚国足应该是一场胜利,导语：体育评论员@黄健翔 发博表示：“今晚19:30，亚运会男足比赛第二轮，中国队对上缅甸队，应该会是一场胜利！”,Positive
819,1451,1500,2023-09-21,国足亚运队半场4比0缅甸,导语：亚运男足小组赛A组第2轮，国足亚运队半场4-0领先缅甸！谭龙头球双响，王振澳凌空抽射，戴伟浚头球破门。,Positive
820,1454,1503,2023-09-21,睿蓝7把600纯电续航打到了15万,导语：睿蓝7把600KM+纯电续航打到15万，还会给这届年轻人带来什么样的惊喜诚意？蹲一波今晚睿蓝发布会最终售价。,Positive
821,1455,1504,2023-09-21,娜扎行走的黑玫瑰,导语：娜扎透露自己录制火星爆了很多梗 期待《火星情报局》6播出呀,Positive
822,1458,1507,2023-09-21,白鹿头发丝都在发光,导语：白鹿头发丝都在发光,Negative
823,1459,1508,2023-09-21,大学生活费1500够用吗,导语：快来说说，大学生活费1500够用吗？,Positive
824,1460,1509,2023-09-21,奶茶杯真的很适合租房人,导语：突然发现奶茶杯可以有好多作用！,Negative
825,1462,1511,2023-09-21,谭龙破门,导语：谭龙禁区内俯冲头球得手！中国1-0缅甸！,Positive
826,1463,1512,2023-09-21,为什么说人千万不能懒,导语：懒真的会影响一个人的方方面面！,Positive
827,1465,1514,2023-09-21,夜色尚浅的婚后带娃生活,导语：谁懂啊，夜色尚浅的婚后带娃生活简直不要太搞笑！,Positive
828,1466,1515,2023-09-21,杭州亚运会将产生多少枚金牌,导语：15个比赛日里，杭州亚运会将产生多达481枚金牌，来自亚洲45个国家和地区代表团的1.2万多名运动员蓄势待发。,Negative
829,1469,1518,2023-09-21,妈妈第一次来杭州朋友圈晒8张厕所图,导语：近日，浙江杭州。一女生晒妈妈分享地铁厕所照片引热议，女生称，妈妈为了看亚运第一次来杭州，经过黄龙体育中心站时，因地铁厕所充满香气又格外干净，让妈妈感受到了大城市的公共设施完备，以及亚运期间的人文关怀，便在朋友圈晒出九宫格厕所照片。,Positive
